condition,seqID,iSession,iRun,iTrial,stiID,category,ambiguous,miss,choice,presskey,rating,feedback,fixDU,choRT,rateRT,fdbDU
3,1,1,9,316,316,1,0,0,2,3,1,0.5,1.059,0.484,0.745,0.419
3,1,1,9,317,317,2,0,0,3,1,2,0.0,1.08,0.296,0.424,0.494
3,1,1,9,318,318,4,0,0,4,4,2,1.0,1.189,2.994,0.384,0.452
3,1,1,9,319,319,3,1,0,3,1,3,1.0,1.411,0.051,0.691,0.407
3,1,1,9,320,320,1,1,0,2,3,3,0.5,1.397,1.993,0.73,0.549
3,1,1,9,321,321,2,0,0,2,3,3,1.0,1.023,1.063,0.416,0.41
3,1,1,9,322,322,4,0,0,4,4,4,1.0,1.193,0.708,0.923,0.355
3,1,1,9,323,323,4,0,0,4,4,4,1.0,1.258,0.429,0.458,0.389
3,1,1,9,324,324,3,0,0,3,1,2,1.0,1.202,0.772,0.27,1.527
3,1,1,9,325,325,2,0,0,2,3,4,1.0,1.323,0.203,0.481,0.389
3,1,1,9,326,326,2,0,0,3,1,3,0.0,1.309,1.29,0.383,0.94
3,1,1,9,327,327,1,0,0,2,3,4,0.5,1.139,1.915,0.543,0.822
3,1,1,9,328,328,4,0,0,1,2,1,0.0,1.21,4.564,0.222,0.557
3,1,1,9,329,329,1,1,0,4,4,2,0.0,1.0,0.111,0.701,0.565
3,1,1,9,330,330,3,0,0,3,1,1,1.0,1.488,0.51,2.252,0.451
3,1,1,9,331,331,1,0,0,1,2,3,1.0,1.076,3.114,0.459,1.462
3,1,1,10,332,332,1,0,0,2,3,2,0.5,1.046,1.955,1.12,0.764
3,1,1,10,333,333,1,0,0,3,1,1,0.0,1.18,5.098,0.768,3.142
3,1,1,10,334,334,2,0,0,2,3,4,1.0,1.092,0.177,0.946,0.382
3,1,1,10,335,335,2,1,0,3,1,3,0.0,1.239,0.774,1.144,4.389
3,1,1,10,336,336,1,0,0,2,3,2,0.5,1.163,0.052,0.596,0.654
3,1,1,10,337,337,4,0,0,4,4,3,1.0,1.472,0.703,1.279,0.434
3,1,1,10,338,338,2,0,0,2,3,4,1.0,1.456,0.406,0.477,0.365
3,1,1,10,339,339,2,1,0,3,1,4,0.0,1.019,0.388,0.353,2.715
3,1,1,10,340,340,3,1,0,3,1,2,1.0,1.364,8.793,0.764,0.438
3,1,1,10,341,341,2,1,0,2,3,4,1.0,1.128,0.287,0.387,0.421
3,1,1,10,342,342,3,1,0,3,1,1,1.0,1.205,1.01,0.433,0.436
3,1,1,10,343,343,2,0,0,2,3,4,1.0,1.268,0.858,0.506,0.391
3,1,1,10,344,344,1,1,0,1,2,2,1.0,1.468,1.443,0.591,0.366
3,1,1,10,345,345,4,0,0,3,1,1,0.5,1.203,5.005,1.206,0.821
3,1,1,10,346,346,3,0,0,3,1,2,1.0,1.488,2.023,1.363,0.5
3,1,1,10,347,347,4,0,0,4,4,4,1.0,1.144,1.558,0.66,0.418
3,1,1,10,348,348,4,1,0,1,2,2,0.0,1.346,1.99,0.651,0.686
3,1,1,10,349,349,2,0,0,4,4,1,0.0,1.328,6.327,1.302,0.42
3,1,1,10,350,350,1,0,0,1,2,1,1.0,1.264,4.807,0.554,0.418
3,1,1,10,351,351,2,0,0,2,3,4,1.0,1.344,0.326,0.515,0.389
3,1,1,10,352,352,1,0,0,1,2,1,1.0,1.328,12.502,0.657,2.573
3,1,1,10,353,353,4,0,0,4,4,2,1.0,1.082,4.54,1.115,0.403
3,1,1,10,354,354,3,0,0,3,1,5,1.0,1.057,0.989,0.313,0.623
3,1,1,10,355,355,2,0,0,4,4,1,0.0,1.496,1.886,0.368,0.516
3,1,1,10,356,356,4,0,0,4,4,4,1.0,1.078,0.504,0.587,0.404
3,1,1,10,357,357,1,0,0,2,3,2,0.5,1.009,6.038,0.334,0.485
3,1,1,10,358,358,3,1,0,3,1,2,1.0,1.275,3.683,0.327,0.378
3,1,1,10,359,359,1,1,0,4,4,1,0.0,1.437,3.634,0.934,0.588
3,1,1,10,360,360,4,0,0,3,1,2,0.5,1.33,1.718,0.269,0.523
