seqID,iSession,iRun,iTrial,stiID,feature1_name,feature2_name,feature3_name,feature4_name,feature1,feature2,feature3,feature4,category,ambiguous,miss,choice,presskey,rating,feedback,fixDU,choRT,rateRT,fdbDU
1,1,5,163,163,green,yellow,pink,blue,0.00941745073689071,0.813772697781808,0.0291647357646438,0.244933344271429,2,0,0,2,3,3,1,1.467,0.643,0.685,0.471
1,1,5,164,164,green,yellow,pink,blue,0.0705200756527239,0.970993486925641,0.193010688446559,0.420319471365186,2,0,0,2,3,4,1,1.474,0.587,0.915,0.54
1,1,5,165,165,green,yellow,pink,blue,0.231837135366134,0.575584482231486,0.776175996076,0.757387488159282,2,0,0,2,3,1,1,1.282,1.278,1.287,0.544
1,1,5,166,166,green,yellow,pink,blue,0.721065953724075,0.82178709073846,0.207860778813061,0.871989660904307,3,0,0,3,1,3,1,1.022,2.496,0.664,0.721
1,1,5,167,167,green,yellow,pink,blue,0.209111357798739,0.41151690607574,0.359637161621971,0.394368862402603,1,0,0,2,3,2,0.5,1.111,3.255,0.33,0.986
1,1,5,168,168,green,yellow,pink,blue,0.123086151946475,0.136074702093644,0.476912740396652,0.287915159754665,1,1,0,1,2,2,1,1.17,2.741,0.457,0.645
1,1,5,169,169,green,yellow,pink,blue,0.701810809823396,0.232634242365538,0.21930094911121,0.827275217515094,3,0,0,3,1,2,1,1.406,8.472,0.658,0.653
1,1,5,170,170,green,yellow,pink,blue,0.972114887167431,0.598639376452202,0.280787633283891,0.672420670375865,3,0,0,3,1,3,1,1,2.222,0.551,0.594
1,1,5,171,171,green,yellow,pink,blue,0.648918236870584,0.791691671508567,0.511820372518894,0.194295722454253,4,1,0,4,4,4,1,1.014,0.344,1.02,0.603
1,1,5,172,172,green,yellow,pink,blue,0.162508875472241,0.548755088038734,0.385772742830697,0.532302746224409,2,1,0,2,3,4,1,1.077,0.377,0.637,0.868
1,1,5,173,173,green,yellow,pink,blue,0.588614272262978,0.353751852394151,0.916076886948637,0.84620075980798,4,0,0,1,2,3,0,1.319,1.751,0.685,2.204
1,1,5,174,174,green,yellow,pink,blue,0.187498524303842,0.9078857854199,0.765821678540755,0.233687917531109,2,0,0,2,3,1,1,1.361,2.077,0.547,0.962
1,1,6,175,175,green,yellow,pink,blue,0.974450061375467,0.0995234878207738,0.414720240682288,0.0720337011426029,3,0,0,4,4,2,0.5,1.319,3.987,0.734,4.801
1,1,6,176,176,green,yellow,pink,blue,0.0817229412317192,0.488800201968612,0.0681598286428928,0.961350280605768,1,1,0,3,1,2,0,1.22,1.019,0.569,1.119
1,1,6,177,177,green,yellow,pink,blue,0.268948205200087,0.503125366639571,0.588133791945839,0.652217574827592,2,1,0,2,3,2,1,1.268,0.29,0.626,0.388
1,1,6,178,178,green,yellow,pink,blue,0.546343169307855,0.829616483803612,0.0967900005496725,0.322537726537895,3,1,0,3,1,2,1,1.142,0.257,0.414,0.536
1,1,6,179,179,green,yellow,pink,blue,0.391341797813483,0.522009037772081,0.806284674304798,0.356047793000191,2,1,0,2,3,2,1,1.368,1.264,0.395,0.604
1,1,6,180,180,green,yellow,pink,blue,0.916507151987603,0.410024343307254,0.177425167577441,0.0734320718101038,3,0,0,4,4,2,0.5,1.087,1.248,0.525,0.73
1,1,6,181,181,green,yellow,pink,blue,0.198291274908296,0.0892226513301917,0.513056438846124,0.489615258161855,1,1,0,1,2,1,1,1.338,4.508,0.804,0.905
1,1,6,182,182,green,yellow,pink,blue,0.715579467098455,0.219424006015551,0.361591378064656,0.656800038136361,3,0,0,3,1,2,1,1.085,1.081,0.445,0.724
1,1,6,183,183,green,yellow,pink,blue,0.439149448196326,0.666578690207697,0.0305008982712959,0.404445533439215,2,0,0,3,1,2,0,1.178,0.316,0.52,5.491
1,1,6,184,184,green,yellow,pink,blue,0.280709761569576,0.0345299393027649,0.442247800644018,0.979466002872859,1,0,0,1,2,2,1,1.308,2.516,0.353,0.489
1,1,6,185,185,green,yellow,pink,blue,0.725935463015162,0.0883308940443718,0.830718727614233,0.0724979960217986,4,0,0,4,4,2,1,1.386,1.661,0.581,0.491
1,1,6,186,186,green,yellow,pink,blue,0.926968324410014,0.350803873684119,0.269351916415208,0.522647701897386,3,0,0,3,1,4,1,1.033,0.365,0.668,0.507
1,1,6,187,187,green,yellow,pink,blue,0.321946637990242,0.75442947201363,0.134720671839186,0.990524260099225,2,0,0,3,1,4,0,1.461,1.674,0.618,2.113
1,1,6,188,188,green,yellow,pink,blue,0.00553139942148795,0.499140875736004,0.878136074852676,0.364289451964373,1,1,0,2,3,5,0.5,1.383,3.422,0.628,1.898
1,1,6,189,189,green,yellow,pink,blue,0.469013404318293,0.437786627221113,0.835637044328276,0.717297929946476,1,1,0,1,2,2,1,1.238,2.626,0.737,0.619
1,1,6,190,190,green,yellow,pink,blue,0.951249764042261,0.689938183152246,0.705188300324361,0.0720648284830373,4,0,0,4,4,5,1,1.212,0.362,0.393,0.49
1,1,6,191,191,green,yellow,pink,blue,0.153500899502955,0.249320362633346,0.51510595702138,0.95369204703837,1,1,0,1,2,2,1,1.217,1.021,0.751,0.476
1,1,6,192,192,green,yellow,pink,blue,0.59831597465788,0.568233013995844,0.000308466324348666,0.323766224505869,3,0,0,3,1,2,1,1.147,1.702,0.494,0.404
1,1,6,193,193,green,yellow,pink,blue,0.41879393213882,0.993536921197957,0.224219497525221,0.660520331256957,2,0,0,3,1,3,0,1.249,0.558,0.425,0.572
1,1,6,194,194,green,yellow,pink,blue,0.696354708507402,0.918799384078435,0.176941016960446,0.159725452707811,3,0,0,3,1,1,1,1.25,0.157,1.165,0.505
1,1,6,195,195,green,yellow,pink,blue,0.408376062933713,0.30142349770633,0.177726437303396,0.770870192699286,1,0,0,3,1,2,0,1.404,3.474,0.49,1.986
1,1,6,196,196,green,yellow,pink,blue,0.113704331887471,0.291563454619976,0.855110569346739,0.687714804437416,1,0,0,2,3,1,0.5,1.393,1.478,0.489,0.579
1,1,6,197,197,green,yellow,pink,blue,0.629415716893116,0.095397052935395,0.547589946437514,0.406658873226144,4,1,0,1,2,2,0,1.317,0.794,0.437,0.554
1,1,6,198,198,green,yellow,pink,blue,0.339421255837886,0.0744811582944699,0.850193260840093,0.139045623024785,1,0,0,1,2,3,1,1.183,0.007,0.878,0.931
1,1,6,199,199,green,yellow,pink,blue,0.914260136598857,0.940933365395441,0.584950772896706,0.0267680823336874,4,0,0,4,4,5,1,1.401,0.685,0.377,0.643
1,1,6,200,200,green,yellow,pink,blue,0.68966356911161,0.898787324696395,0.0782652755480596,0.297142541270491,3,0,0,3,1,3,1,1.261,0.442,0.96,0.514
1,1,6,201,201,green,yellow,pink,blue,0.655163739629766,0.0785721457651634,0.952552638180115,0.751826134205353,4,0,0,3,1,1,0.5,1.169,0.669,1.497,0.907
1,1,6,202,202,green,yellow,pink,blue,0.819231803333711,0.548688286371965,0.803338457905012,0.522067740310565,4,1,0,3,1,2,0.5,1.466,2.557,0.403,0.671
1,1,6,203,203,green,yellow,pink,blue,0.397899414623038,0.464617785802127,0.497693543899801,0.161461933035072,1,1,0,4,4,2,0,1.434,2.484,0.535,1.392
1,1,6,204,204,green,yellow,pink,blue,0.599900448218257,0.373943992246791,0.235348741177167,0.784062555155544,3,0,0,3,1,1,1,1.27,3.449,2.769,0.606
1,1,6,205,205,green,yellow,pink,blue,0.677483462120784,0.333143296318585,0.909738529009204,0.886572162118455,4,0,0,3,1,2,0.5,1.306,1.132,0.812,0.675
1,1,6,206,206,green,yellow,pink,blue,0.485029789057692,0.640548500686138,0.754866527668058,0.633036652860583,2,1,0,2,3,1,1,1.288,2.326,1.028,0.929
1,1,6,207,207,green,yellow,pink,blue,0.77149531287205,0.88616057522307,0.491863180952732,0.437772686175636,3,1,0,3,1,2,1,1.097,4.532,0.29,0.484
1,1,6,208,208,green,yellow,pink,blue,0.586190129936105,0.0296670971059561,0.431114786775608,0.191656553955434,3,0,0,4,4,2,0.5,1.144,2.19,0.4,0.764
1,1,6,209,209,green,yellow,pink,blue,0.646080166470748,0.641547417359933,0.524354239570002,0.256276852752218,4,1,0,4,4,2,1,1.23,5.241,0.574,0.584
1,1,6,210,210,green,yellow,pink,blue,0.573209866828027,0.674447942134463,0.848040846620539,0.274206685021626,4,0,0,4,4,4,1,1.108,1.706,1.53,0.508
1,1,6,211,211,green,yellow,pink,blue,0.0547300353880555,0.993530648593533,0.635283493329391,0.211650692453436,2,0,0,2,3,2,1,1.418,2.597,0.365,0.502
1,1,6,212,212,green,yellow,pink,blue,0.698584172582958,0.459255689117154,0.686448290433253,0.399110216647242,4,1,0,4,4,1,1,1.09,2.387,0.747,0.547
1,1,6,213,213,green,yellow,pink,blue,0.309735403713033,0.118165304211256,0.417798184115854,0.681626957803127,1,0,0,1,2,1,1,1.106,4.98,1.062,0.574
1,1,6,214,214,green,yellow,pink,blue,0.981006978628823,0.8669763396728,0.609429819443265,0.358104159488607,4,0,0,3,1,1,0.5,1.078,6.776,0.992,0.647
1,1,7,215,215,green,yellow,pink,blue,0.391259080877989,0.596146732001738,0.0248068387937026,0.829396757937213,2,0,0,3,1,2,0,1.107,1.625,0.954,1.689
1,1,7,216,216,green,yellow,pink,blue,0.338148791161737,0.824443114949651,0.73775785289478,0.803082241741543,2,0,0,2,3,2,1,1.212,2.363,0.917,0.42
1,1,7,217,217,green,yellow,pink,blue,0.550004469082184,0.948908447511912,0.568492742091306,0.533462463478748,4,0,0,3,1,2,0.5,1.149,1.433,0.373,0.714
1,1,7,218,218,green,yellow,pink,blue,0.442637610901032,0.136740157186985,0.713862624572663,0.296645573563707,1,0,0,4,4,2,0,1.458,1.82,0.514,0.523
1,1,7,219,219,green,yellow,pink,blue,0.880551391736888,0.209605519554242,0.947221020176013,0.235909728259851,4,0,0,1,2,2,0,1.209,1.47,0.332,0.438
1,1,7,220,220,green,yellow,pink,blue,0.0198713755711805,0.605846147354608,0.314900486793957,0.556009506985028,2,0,0,2,3,2,1,1.085,8.17,0.493,0.442
1,1,7,221,221,green,yellow,pink,blue,0.310508628426588,0.630797886130188,0.494805107058589,0.152669661405213,2,1,0,4,4,3,0,1.448,0.845,0.362,1.116
1,1,7,222,222,green,yellow,pink,blue,0.192257798912455,0.384776183682032,0.368042529970532,0.822077425978559,1,0,0,2,3,2,0.5,1.486,2.584,0.463,0.656
1,1,7,223,223,green,yellow,pink,blue,0.107580697415942,0.212622503785043,0.854294444553012,0.979785749050459,1,0,0,3,1,2,0,1.213,3.354,0.53,0.458
1,1,7,224,224,green,yellow,pink,blue,0.659201983139141,0.136229313698239,0.620167436740497,0.898357351644078,4,0,0,3,1,2,0.5,1.048,3.719,0.258,0.474
1,1,7,225,225,green,yellow,pink,blue,0.805422584102182,0.693102268425662,0.126825642809761,0.0072843394791543,3,0,0,4,4,2,0.5,1.122,7.996,0.368,0.569
1,1,7,226,226,green,yellow,pink,blue,0.720101459966807,0.697732319096022,0.585500110960001,0.713248490613174,4,0,0,3,1,2,0.5,1.198,2.033,0.479,0.489
1,1,7,227,227,green,yellow,pink,blue,0.141203332857417,0.36904191065388,0.482244145462683,0.56824666637604,1,1,0,2,3,2,0.5,1.292,0.642,2.738,0.44
1,1,7,228,228,green,yellow,pink,blue,0.647561124226256,0.0288547930870174,0.944234719759941,0.0582511418011041,4,0,0,3,1,2,0.5,1.124,1.411,0.486,3.33
1,1,7,229,229,green,yellow,pink,blue,0.438031116227958,0.814229872121176,0.904509568030878,0.301908713121245,2,0,0,2,3,1,1,1.296,5.958,1.082,0.524
1,1,7,230,230,green,yellow,pink,blue,0.456544743289931,0.786478731019908,0.735767348080118,0.166619623627334,2,1,0,2,3,2,1,1.351,1.592,0.596,0.649
1,1,7,231,231,green,yellow,pink,blue,0.176016143260105,0.0614561624305613,0.322446418107768,0.164857691552845,1,0,0,1,2,1,1,1.104,2.654,0.45,0.466
1,1,7,232,232,green,yellow,pink,blue,0.757660589180371,0.518215002423302,0.703541930643015,0.888142427185544,4,1,0,3,1,1,0.5,1.051,4.867,0.345,0.634
1,1,7,233,233,green,yellow,pink,blue,0.0221543106839569,0.647704054375564,0.964157114264451,0.883743802517136,2,0,0,2,3,3,1,1.142,0.799,0.793,0.454
1,1,7,234,234,green,yellow,pink,blue,0.311619666608821,0.879104969276318,0.0811985760036679,0.0170168148029383,2,0,0,4,4,1,0,1.153,5.95,0.427,0.578
1,1,7,235,235,green,yellow,pink,blue,0.654689099584683,0.305368686286325,0.430243166106025,0.724840245535697,3,0,0,3,1,1,1,1.206,13.145,0.658,0.47
1,1,7,236,236,green,yellow,pink,blue,0.341494423472625,0.89730169448814,0.230251808028046,0.827168665670079,2,0,0,3,1,2,0,1.248,3.711,0.407,0.723
1,1,7,237,237,green,yellow,pink,blue,0.745201196381641,0.537209167597301,0.792129285144313,0.556430641139199,4,1,0,4,4,1,1,1.035,4.939,0.54,0.425
1,1,7,238,238,green,yellow,pink,blue,0.371598025980841,0.34869581768696,0.404076000549168,0.125037633044316,1,0,0,4,4,2,0,1.125,1.858,0.341,0.532
1,1,7,239,239,green,yellow,pink,blue,0.541625166155144,0.788540542935683,0.0748984482347533,0.108096573353426,3,1,0,3,1,1,1,1.396,4.322,0.458,0.469
1,1,7,240,240,green,yellow,pink,blue,0.843424852977555,0.25911594537353,0.131434122084705,0.194286007455814,3,0,0,3,1,1,1,1.007,2.6,0.531,0.403
1,1,7,241,241,green,yellow,pink,blue,0.587442221798052,0.247715350315913,0.328651991839486,0.272189427051855,3,0,0,3,1,1,1,1.461,2.883,0.475,0.436
1,1,7,242,242,green,yellow,pink,blue,0.318035733367904,0.704795854241041,0.883472899302132,0.515749491015035,2,0,0,2,3,1,1,1.36,1.622,0.549,0.408
1,1,7,243,243,green,yellow,pink,blue,0.460923210514438,0.25709406556757,0.501969478036505,0.631144234291827,1,1,0,1,2,2,1,1.239,2.423,0.484,0.336
1,1,7,244,244,green,yellow,pink,blue,0.401679742887662,0.69108640709644,0.47723448617208,0.686116071603089,2,1,0,2,3,2,1,1.284,5.466,0.283,0.396
1,1,7,245,245,green,yellow,pink,blue,0.833650336980721,0.466506335084132,0.812813303315274,0.438745036915054,4,1,0,4,4,1,1,1.112,2.454,1.041,0.613
1,1,7,246,246,green,yellow,pink,blue,0.368734550776626,0.184752674234459,0.343792680158568,0.778490725559285,1,0,0,1,2,3,1,1.224,6.895,0.493,0.378
1,1,7,247,247,green,yellow,pink,blue,0.995223240466101,0.37528878344427,0.802002458555924,0.8219386863015,4,0,0,1,2,1,0,1.478,3.241,0.492,0.469
1,1,7,248,248,green,yellow,pink,blue,0.720728254957289,0.463916553124556,0.211364039599316,0.340447626385598,3,1,0,3,1,3,1,1.268,2.922,0.435,0.361
1,1,7,249,249,green,yellow,pink,blue,0.0342109514844649,0.119274322394627,0.486842966103833,0.937985016721272,1,1,0,2,3,3,0.5,1.255,0.567,0.616,1.461
1,1,7,250,250,green,yellow,pink,blue,0.894881611725267,0.041867485730744,0.447479250281142,0.456823017967587,3,0,0,3,1,1,1,1.109,6.033,0.375,0.457
1,1,8,251,251,green,yellow,pink,blue,0.0643147501114884,0.553645956179288,0.0177470149067908,0.433999676461988,2,0,0,2,3,1,1,1.239,9.297,0.272,0.752
1,1,8,252,252,green,yellow,pink,blue,0.372072652494349,0.455696873453094,0.847621271968786,0.197332227053767,1,1,0,4,4,2,0,1.307,5.626,0.389,0.588
1,1,8,253,253,green,yellow,pink,blue,0.48046186984405,0.196637677647392,0.309310511944469,0.816628460566448,1,1,0,1,2,1,1,1.335,8.848,0.489,0.405
1,1,8,254,254,green,yellow,pink,blue,0.282716264305155,0.907320210364131,0.043023917508473,0.0413171425664597,2,0,0,3,1,2,0,1.192,4.983,0.491,0.523
1,1,8,255,255,green,yellow,pink,blue,0.469113678549483,0.844681632209763,0.970506389605552,0.795840744396912,2,1,0,2,3,4,1,1.177,0.453,0.373,0.37
1,1,8,256,256,green,yellow,pink,blue,0.595738818915233,0.821930458544947,0.153393255770457,0.32987912945838,3,0,0,3,1,2,1,1.49,1.348,0.207,0.316
1,1,8,257,257,green,yellow,pink,blue,0.342087714533235,0.25544861770844,0.454691984962402,0.398853001908667,1,1,0,1,2,4,1,1.011,0.947,0.586,0.371
1,1,8,258,258,green,yellow,pink,blue,0.0814800333118702,0.250509539910404,0.315553774054887,0.829808530581507,1,0,0,2,3,4,0.5,1.438,0.919,0.394,2.818
1,1,8,259,259,green,yellow,pink,blue,0.312952895122042,0.329913060668172,0.57749366152598,0.796654858214033,1,0,0,1,2,1,1,1.453,1.498,0.7,0.475
1,1,8,260,260,green,yellow,pink,blue,0.854993926476951,0.0848887705385388,0.896753652414134,0.891372487398276,4,0,0,3,1,1,0.5,1.394,4.037,0.752,0.466
1,1,8,261,261,green,yellow,pink,blue,0.03728791118055,0.780156019769784,0.560795677817072,0.199397992244494,2,0,0,2,3,2,1,1.042,10.973,0.988,0.346
1,1,8,262,262,green,yellow,pink,blue,0.197909178176661,0.916171959087369,0.621695185414089,0.0655781480409388,2,0,0,2,3,2,1,1.124,3.979,0.454,0.394
1,1,8,263,263,green,yellow,pink,blue,0.834434709927678,0.86241410971246,0.924884676843372,0.171108246981093,4,0,0,4,4,5,1,1.161,0.686,0.354,0.387
1,1,8,264,264,green,yellow,pink,blue,0.768703121666016,0.948478925530768,0.959235822488421,0.125611632720835,4,0,0,4,4,5,1,1.335,0.279,0.391,0.427
1,1,8,265,265,green,yellow,pink,blue,0.691653426812219,0.214965031453538,0.458581759210521,0.00612744966076251,3,1,0,4,4,5,0.5,1.061,1.202,0.349,0.49
1,1,8,266,266,green,yellow,pink,blue,0.674711924724342,0.53847913913396,0.362051011235572,0.268656410414011,3,1,0,3,1,1,1,1.356,7.306,0.315,0.413
1,1,8,267,267,green,yellow,pink,blue,0.816178846496069,0.311679992805556,0.488689514233846,0.158796020356935,3,1,0,4,4,1,0.5,1.046,2.935,1.179,1.335
1,1,8,268,268,green,yellow,pink,blue,0.898138207563804,0.553292154370328,0.588873565944321,0.183541401416826,4,0,0,4,4,2,1,1.322,3.892,0.367,0.36
1,1,8,269,269,green,yellow,pink,blue,0.203710936577485,0.439365424923848,0.978902855127183,0.166080280050093,1,0,0,2,3,3,0.5,1.241,6.55,0.531,0.398
1,1,8,270,270,green,yellow,pink,blue,0.594379997008371,0.713808448960461,0.814344700649573,0.251438593340223,4,0,0,4,4,1,1,1.385,0.853,0.295,0.331
1,1,8,271,271,green,yellow,pink,blue,0.99972274744812,0.71696296437082,0.75279322296018,0.338536828923252,4,0,0,4,4,3,1,1.353,0.326,0.361,0.347
1,1,8,272,272,green,yellow,pink,blue,0.882411385233915,0.0163644224935159,0.78153550316246,0.384803325138775,4,0,0,3,1,1,0.5,1.448,2.951,0.344,0.441
1,1,8,273,273,green,yellow,pink,blue,0.622867482087517,0.26426201135391,0.683123625202461,0.092660528958277,4,0,0,4,4,3,1,1.441,0.245,0.722,0.37
1,1,8,274,274,green,yellow,pink,blue,0.345160089735124,0.759197464192377,0.719206190177047,0.525425094933237,2,0,0,2,3,4,1,1.161,0.589,0.517,0.332
1,1,8,275,275,green,yellow,pink,blue,0.69332375742161,0.275525471421932,0.685788635737664,0.854251839333879,4,0,0,1,2,3,0,1.344,1.238,0.42,1.163
1,1,8,276,276,green,yellow,pink,blue,0.63396613292098,0.7768740519789,0.388425948922535,0.219323930335362,3,0,0,4,4,2,0.5,1.092,6.851,0.534,0.662
1,1,8,277,277,green,yellow,pink,blue,0.523340389659153,0.61356043963958,0.364111691386964,0.461103462542701,3,1,0,3,1,2,1,1.008,0.606,0.44,0.411
1,1,8,278,278,green,yellow,pink,blue,0.236134751814395,0.799308464411881,0.0637210216414364,0.70533196916917,2,0,0,3,1,1,0,1.367,0.503,1.339,0.474
1,1,8,279,279,green,yellow,pink,blue,0.264790391944757,0.906639997186066,0.466694660007408,0.195956338195037,2,1,0,2,3,2,1,1.244,1.714,0.699,0.372
1,1,8,280,280,green,yellow,pink,blue,0.851888258163744,0.793262450491281,0.169038475157924,0.807874704714802,3,0,0,3,1,5,1,1.234,0.037,0.696,0.47
1,1,8,281,281,green,yellow,pink,blue,0.927010185253489,0.752006328871478,0.420407744855837,0.308682551224015,3,0,0,3,1,2,1,1.448,3.782,0.406,0.371
1,1,8,282,282,green,yellow,pink,blue,0.305897379753243,0.00616810022412978,0.648987347178585,0.615740507989404,1,0,0,1,2,3,1,1.3,0.819,0.374,0.327
1,1,8,283,283,green,yellow,pink,blue,0.920257169353184,0.397425135540337,0.176687938716419,0.096567690491059,3,0,0,4,4,1,0.5,1.304,2.175,0.756,0.504
1,1,8,284,284,green,yellow,pink,blue,0.655905027246276,0.183703691535506,0.483946700270286,0.65945841634941,3,1,0,1,2,1,0,1.426,6.782,0.59,0.612
1,1,8,285,285,green,yellow,pink,blue,0.116887437237019,0.326973230761958,0.501204340748472,0.984386197990082,1,1,0,2,3,3,0.5,1.398,0.345,0.306,1.298
1,1,8,286,286,green,yellow,pink,blue,0.529655294731689,0.892072966000046,0.373219124089781,0.529220328069023,3,1,0,3,1,1,1,1.283,4.325,0.404,0.362
1,1,8,287,287,green,yellow,pink,blue,0.304366163730741,0.347531973095287,0.742246192701355,0.581572487638739,1,0,0,1,2,1,1,1.084,3.931,0.282,0.355
1,1,8,288,288,green,yellow,pink,blue,0.129970802977679,0.910967526727663,0.597329274084864,0.363439868967764,2,0,0,2,3,3,1,1.113,0.333,0.371,0.302
1,1,9,289,289,green,yellow,pink,blue,0.393401786989187,0.95572865544353,0.464051781640348,0.30269264829919,2,1,0,4,4,1,0,1.439,2.576,0.403,1.667
1,1,9,290,290,green,yellow,pink,blue,0.29642924242682,0.77178323898633,0.326819459442533,0.0038827895082777,2,0,0,4,4,2,0,1.007,0.456,0.571,0.916
1,1,9,291,291,green,yellow,pink,blue,0.412346004192867,0.56146614509141,0.992346529865557,0.23075622597143,2,0,0,2,3,1,1,1.239,4.52,0.948,3.357
1,1,9,292,292,green,yellow,pink,blue,0.634486647223782,0.0906488553433871,0.983072456837504,0.999835291839077,4,0,0,1,2,2,0,1.077,2.121,1.489,1.39
1,1,9,293,293,green,yellow,pink,blue,0.296372833538327,0.00538069319730283,0.228207259223414,0.860009760344221,1,0,0,1,2,2,1,1.486,1.937,0.712,0.486
1,1,9,294,294,green,yellow,pink,blue,0.796783006829387,0.967746092253353,0.492961021351484,0.206248299253903,3,1,0,4,4,3,0.5,1.352,0.263,0.531,0.845
1,1,9,295,295,green,yellow,pink,blue,0.509273605512033,0.439277054241266,0.18232116248043,0.0380374690648256,3,1,0,3,1,2,1,1.245,2.618,0.35,0.416
1,1,9,296,296,green,yellow,pink,blue,0.516663918704863,0.617617450172325,0.377403486799888,0.5838089863325,3,1,0,3,1,2,1,1.23,0.777,0.72,0.435
1,1,9,297,297,green,yellow,pink,blue,0.259578530344315,0.132470131795981,0.376699707592393,0.665665860343939,1,0,0,1,2,1,1,1.022,6.241,0.773,0.428
1,1,9,298,298,green,yellow,pink,blue,0.851612368301156,0.258911183658813,0.196196894761999,0.269286870390448,3,0,0,3,1,2,1,1.336,7.014,0.325,0.374
1,1,9,299,299,green,yellow,pink,blue,0.734054046987426,0.936548497327111,0.825806093861625,0.323173580294193,4,0,0,4,4,5,1,1.014,1.273,0.366,0.411
1,1,9,300,300,green,yellow,pink,blue,0.973220121891979,0.395557091453214,0.323249536265641,0.794474485734686,3,0,0,3,1,4,1,1.028,0.132,0.457,0.344
1,1,9,301,301,green,yellow,pink,blue,0.123235178300937,0.743807960050254,0.105638672808888,0.662919407009602,2,0,0,2,3,4,1,1.255,0.039,0.51,0.338
1,1,9,302,302,green,yellow,pink,blue,0.473057364592467,0.760967133046917,0.419573500650533,0.499452740408287,2,1,0,2,3,4,1,1.041,3.022,0.336,0.341
1,1,9,303,303,green,yellow,pink,blue,0.412287869385811,0.429799752544269,0.257037383592945,0.730602612659237,1,0,0,2,3,4,0.5,1.405,0.986,0.35,1.027
1,1,9,304,304,green,yellow,pink,blue,0.758166539195163,0.112639363064882,0.485870821453219,0.992072377780481,3,1,0,1,2,1,0,1.404,1.306,0.622,0.444
1,1,9,305,305,green,yellow,pink,blue,0.878282701372974,0.512789525650663,0.971861759129652,0.488895789653908,4,1,0,4,4,2,1,1.356,3.523,0.394,0.386
1,1,9,306,306,green,yellow,pink,blue,0.671964351618877,0.762232163653571,0.731421382344204,0.56240354147175,4,0,0,4,4,2,1,1.068,6.091,0.674,0.381
1,1,9,307,307,green,yellow,pink,blue,0.577963112992844,0.579572677674114,0.414667675826577,0.330065565344727,3,0,0,4,4,2,0.5,1.325,2.05,0.568,0.597
1,1,9,308,308,green,yellow,pink,blue,0.532730603832158,0.323306521375907,0.954191022265546,0.818948780857856,4,1,0,1,2,1,0,1.254,1.697,0.348,0.404
1,1,9,309,309,green,yellow,pink,blue,0.923281144646782,0.339222451690732,0.937310584476078,0.421131305200151,4,0,0,4,4,2,1,1.483,3.156,0.224,0.34
1,1,9,310,310,green,yellow,pink,blue,0.0583134137151545,0.495153347488615,0.760483655124423,0.790982520182062,1,1,0,2,3,4,0.5,1.319,0.471,0.375,0.931
1,1,9,311,311,green,yellow,pink,blue,0.676759518799385,0.486411687564134,0.134844761182219,0.987779573451141,3,1,0,3,1,2,1,1.396,1.826,0.338,0.41
1,1,9,312,312,green,yellow,pink,blue,0.623383763341782,0.570448782217595,0.338579236453227,0.994474967868252,3,0,0,3,1,2,1,1.221,2.218,0.11,0.311
1,1,9,313,313,green,yellow,pink,blue,0.808747138976293,0.771344653712608,0.250745942542218,0.256489735824665,3,0,0,3,1,4,1,1.21,3.02,0.298,0.365
1,1,9,314,314,green,yellow,pink,blue,0.309766416819648,0.187259734054049,0.112661706838815,0.374451863748752,1,0,0,4,4,1,0,1.408,7.926,0.799,0.546
1,1,9,315,315,green,yellow,pink,blue,0.681913511369016,0.594918828699884,0.872822634158416,0.0146277324404692,4,0,0,4,4,3,1,1.034,0.141,0.887,0.398
1,1,9,316,316,green,yellow,pink,blue,0.0220451798961774,0.349320991930662,0.562444141861128,0.0881224472751548,1,0,0,2,3,1,0.5,1.059,0.484,0.745,0.419
1,1,9,317,317,green,yellow,pink,blue,0.259081819144154,0.676170380718437,0.151882783928371,0.299374907282429,2,0,0,3,1,2,0,1.08,0.296,0.424,0.494
1,1,9,318,318,green,yellow,pink,blue,0.789203305316918,0.57729332158073,0.969328621530426,0.507759761590088,4,0,0,4,4,2,1,1.189,2.994,0.384,0.452
1,1,9,319,319,green,yellow,pink,blue,0.588881243951011,0.549871068930625,0.298568087315612,0.681006809060859,3,1,0,3,1,3,1,1.411,0.051,0.691,0.407
1,1,9,320,320,green,yellow,pink,blue,0.143152552566786,0.0170723044057867,0.519304654253348,0.538638973856624,1,1,0,2,3,3,0.5,1.397,1.993,0.73,0.549
1,1,9,321,321,green,yellow,pink,blue,0.047950017148616,0.592264336147835,0.616572399356264,0.783745749322264,2,0,0,2,3,3,1,1.023,1.063,0.416,0.41
1,1,9,322,322,green,yellow,pink,blue,0.963155787890696,0.397626007460638,0.93062496768926,0.0674267772607491,4,0,0,4,4,4,1,1.193,0.708,0.923,0.355
1,1,9,323,323,green,yellow,pink,blue,0.963931316562549,0.884358006346805,0.811466071055652,0.383668850528666,4,0,0,4,4,4,1,1.258,0.429,0.458,0.389
1,1,9,324,324,green,yellow,pink,blue,0.820265359573279,0.320957754559647,0.316039110522909,0.481321225001032,3,0,0,3,1,2,1,1.202,0.772,0.27,1.527
1,1,9,325,325,green,yellow,pink,blue,0.337004662600885,0.756881856322962,0.647543819120756,0.716500144827223,2,0,0,2,3,4,1,1.323,0.203,0.481,0.389
