condition,seqID,iSession,iRun,iTrial,stiID,category,ambiguous,miss,choice,presskey,rating,feedback,fixDU,choRT,rateRT,fdbDU
3,2,1,12,316,316,3,0,0,3,3,2,1.0,1.863,6.584,0.352,0.516
3,2,1,12,317,317,1,0,0,4,2,2,0.0,2.142,5.384,0.335,0.552
3,2,1,12,318,318,1,1,0,4,2,2,0.0,2.058,1.221,1.253,0.697
3,2,1,12,319,319,1,0,0,1,4,2,1.0,1.951,1.784,0.726,0.395
3,2,1,12,320,320,4,1,0,3,3,2,0.5,1.876,6.794,0.452,0.562
3,2,1,12,321,321,1,0,0,1,4,2,1.0,1.971,5.484,0.309,0.5
3,2,1,13,322,322,1,1,0,4,2,2,0.0,1.993,6.234,0.725,0.598
3,2,1,13,323,323,4,0,0,4,2,2,1.0,1.848,2.703,0.367,0.552
3,2,1,13,324,324,2,0,0,2,1,2,1.0,2.036,3.395,2.547,0.405
3,2,1,13,325,325,3,0,0,3,3,2,1.0,1.89,2.477,0.414,0.511
3,2,1,13,326,326,1,0,0,4,2,2,0.0,1.954,6.79,0.406,0.653
3,2,1,13,327,327,3,0,0,3,3,2,1.0,2.033,5.55,0.354,0.662
3,2,1,13,328,328,3,1,0,3,3,2,1.0,1.901,3.386,0.4,0.49
3,2,1,13,329,329,1,0,0,3,3,1,0.0,1.916,6.483,0.322,0.556
3,2,1,13,330,330,3,0,0,4,2,1,0.5,2.047,9.456,0.995,0.731
3,2,1,13,331,331,2,0,0,2,1,2,1.0,1.906,2.749,0.842,0.417
3,2,1,13,332,332,1,0,0,4,2,2,0.0,2.13,5.622,0.546,2.672
3,2,1,13,333,333,4,0,0,3,3,1,0.5,2.193,10.597,0.814,0.532
3,2,1,13,334,334,4,1,0,2,1,1,0.0,2.092,6.258,0.425,0.653
3,2,1,13,335,335,2,0,0,2,1,2,1.0,1.938,0.949,0.489,0.564
3,2,1,13,336,336,2,0,0,2,1,2,1.0,2.034,0.373,0.744,0.501
3,2,1,13,337,337,1,1,0,1,4,2,1.0,1.843,7.315,0.787,0.756
3,2,1,13,338,338,2,0,0,2,1,3,1.0,2.163,1.165,1.672,0.461
3,2,1,13,339,339,1,0,0,1,4,2,1.0,2.152,1.519,0.848,0.524
3,2,1,13,340,340,4,1,0,3,3,2,0.5,2.127,1.583,0.752,2.249
3,2,1,13,341,341,1,0,0,1,4,2,1.0,1.904,6.462,0.266,0.803
3,2,1,13,342,342,3,0,0,3,3,2,1.0,2.038,1.945,0.599,0.404
3,2,1,13,343,343,2,1,0,2,1,2,1.0,1.809,2.933,0.657,0.499
3,2,1,13,344,344,4,0,0,3,3,2,0.5,1.97,6.093,0.819,4.428
3,2,1,13,345,345,4,1,0,3,3,1,0.5,1.925,4.53,0.386,0.944
3,2,1,13,346,346,4,1,0,4,2,2,1.0,1.865,3.503,1.398,0.51
3,2,1,13,347,347,3,1,0,3,3,2,1.0,1.872,2.904,0.278,1.008
3,2,1,13,348,348,2,0,0,2,1,2,1.0,1.969,0.55,0.488,0.439
3,2,1,13,349,349,2,0,0,2,1,2,1.0,1.838,2.424,0.316,0.413
3,2,1,13,350,350,4,1,0,3,3,2,0.5,2.039,7.447,0.588,1.427
3,2,1,13,351,351,4,0,0,2,1,2,0.0,1.988,2.266,0.319,1.97
3,2,1,13,352,352,4,0,0,4,2,2,1.0,2.078,2.753,0.29,0.484
3,2,2,1,353,353,2,0,0,2,1,2,1.0,2.006,3.335,1.477,1.501
3,2,2,1,354,354,3,0,0,3,3,2,1.0,1.901,3.636,0.445,0.856
3,2,2,1,355,355,2,0,0,2,1,2,1.0,1.825,1.432,0.779,0.655
3,2,2,1,356,356,3,0,0,3,3,1,1.0,1.922,5.704,0.984,1.157
3,2,2,1,357,357,3,0,0,3,3,2,1.0,2.128,4.248,0.479,0.797
3,2,2,1,358,358,3,0,0,1,4,2,0.0,1.872,2.684,0.534,3.418
3,2,2,1,359,359,1,0,0,1,4,2,1.0,2.052,2.611,0.555,2.379
3,2,2,1,360,360,4,0,0,4,2,1,1.0,1.877,3.93,1.171,5.084
3,2,2,1,361,361,4,0,0,3,3,1,0.5,2.034,9.683,0.542,3.257
3,2,2,1,362,362,4,0,0,4,2,1,1.0,1.822,3.561,0.894,2.419
3,2,2,1,363,363,4,1,0,3,3,2,0.5,1.958,3.441,0.553,3.041
3,2,2,1,364,364,2,0,0,2,1,2,1.0,2.014,4.838,0.384,0.972
3,2,2,1,365,365,3,1,0,2,1,2,0.0,1.901,11.858,0.566,0.995
3,2,2,1,366,366,1,0,0,4,2,1,0.0,1.936,2.942,0.747,4.045
3,2,2,1,367,367,4,1,0,4,2,2,1.0,1.93,3.116,0.797,2.673
3,2,2,1,368,368,1,1,0,4,2,2,0.0,2.185,5.286,0.658,3.052
3,2,2,1,369,369,3,0,0,3,3,2,1.0,2.003,1.492,0.486,0.567
3,2,2,1,370,370,2,0,0,2,1,2,1.0,2.098,2.749,0.65,1.19
3,2,2,1,371,371,3,0,0,3,3,2,1.0,2.179,6.372,0.858,1.283
3,2,2,1,372,372,2,0,0,2,1,3,1.0,1.935,16.448,0.539,0.756
3,2,2,1,373,373,1,0,0,1,4,3,1.0,1.946,2.877,1.452,1.532
3,2,2,1,374,374,1,1,0,4,2,1,0.0,1.973,6.826,0.809,2.258
3,2,2,1,375,375,3,0,0,4,2,1,0.5,2.073,5.486,1.509,2.458
3,2,2,1,376,376,2,1,0,2,1,3,1.0,1.843,1.708,0.753,0.817
3,2,2,1,377,377,2,1,0,1,4,1,0.5,1.974,3.864,1.081,2.634
3,2,2,1,378,378,2,1,0,2,1,2,1.0,1.847,5.304,1.638,1.405
3,2,2,2,379,379,3,0,0,3,3,4,1.0,1.807,3.324,0.671,0.754
3,2,2,2,380,380,1,0,0,4,2,2,0.0,1.981,7.058,0.648,2.305
3,2,2,2,381,381,3,0,0,1,4,1,0.0,2.108,7.588,0.425,1.202
3,2,2,2,382,382,2,0,0,2,1,3,1.0,1.909,3.874,0.361,1.102
3,2,2,2,383,383,2,0,0,2,1,3,1.0,1.94,4.468,0.67,0.771
3,2,2,2,384,384,4,0,0,4,2,2,1.0,1.983,4.368,1.042,2.289
3,2,2,2,385,385,2,1,0,2,1,4,1.0,2.184,1.735,0.872,1.116
3,2,2,2,386,386,3,1,0,4,2,1,0.5,2.096,11.623,0.44,6.711
3,2,2,2,387,387,4,0,0,3,3,1,0.5,2.124,3.531,0.818,3.098
3,2,2,2,388,388,4,0,0,2,1,4,0.0,2.105,2.038,0.392,5.849
3,2,2,2,389,389,1,1,0,3,3,2,0.0,2.199,6.768,1.377,2.304
3,2,2,2,390,390,2,0,0,2,1,4,1.0,2.118,2.776,0.325,0.815
3,2,2,2,391,391,3,0,0,4,2,1,0.5,1.823,8.993,1.34,2.816
3,2,2,2,392,392,1,0,0,4,2,2,0.0,2.004,9.931,0.624,0.971
3,2,2,2,393,393,1,0,0,1,4,2,1.0,2.004,1.627,0.906,1.915
3,2,2,2,394,394,1,0,0,3,3,2,0.0,1.923,11.541,0.518,3.6
3,2,2,2,395,395,3,0,0,3,3,3,1.0,2.032,1.479,0.453,1.533
3,2,2,2,396,396,4,0,0,4,2,2,1.0,2.001,3.797,0.369,2.24
3,2,2,2,397,397,3,0,0,3,3,2,1.0,2.097,6.982,0.701,1.498
3,2,2,2,398,398,2,1,0,2,1,3,1.0,2.077,4.53,1.237,1.529
3,2,2,2,399,399,1,0,0,2,1,3,0.5,2.038,6.904,0.408,3.922
3,2,2,2,400,400,1,0,0,1,4,3,1.0,1.927,3.272,0.851,1.789
3,2,2,2,401,401,3,0,0,3,3,1,1.0,2.156,4.971,1.077,4.419
3,2,2,2,402,402,4,1,0,3,3,3,0.5,1.91,3.146,1.13,3.969
3,2,2,3,403,403,2,0,0,1,4,1,0.5,1.915,2.223,0.802,2.058
3,2,2,3,404,404,1,1,0,1,4,2,1.0,1.926,6.193,1.888,1.027
3,2,2,3,405,405,3,0,0,3,3,2,1.0,1.905,7.077,0.979,0.62
3,2,2,3,406,406,1,1,0,4,2,1,0.0,2.006,8.033,0.782,3.884
3,2,2,3,407,407,1,0,0,4,2,1,0.0,1.992,6.47,1.004,2.444
3,2,2,3,408,408,4,0,0,4,2,2,1.0,2.064,2.094,0.577,1.988
3,2,2,3,409,409,4,0,0,4,2,2,1.0,1.802,6.47,0.637,1.764
3,2,2,3,410,410,4,0,0,3,3,2,0.5,1.82,4.675,1.187,2.809
3,2,2,3,411,411,3,0,0,3,3,2,1.0,1.934,3.769,1.112,4.181
3,2,2,3,412,412,3,1,0,3,3,3,1.0,2.118,2.298,0.887,0.822
3,2,2,3,413,413,2,0,0,2,1,4,1.0,1.925,4.698,0.614,0.753
3,2,2,3,414,414,2,0,0,2,1,2,1.0,2.113,7.206,0.83,1.565
3,2,2,3,415,415,1,0,0,1,4,2,1.0,2.059,2.292,1.302,1.149
3,2,2,3,416,416,2,0,0,2,1,4,1.0,2.037,1.682,0.696,0.883
3,2,2,3,417,417,1,0,0,1,4,3,1.0,2.163,1.46,0.616,0.7
3,2,2,3,418,418,2,1,0,2,1,4,1.0,1.975,2.496,1.287,0.761
3,2,2,3,419,419,4,1,0,4,2,2,1.0,2.086,6.32,0.406,0.794
3,2,2,3,420,420,2,1,0,2,1,4,1.0,1.947,2.716,1.29,0.708
3,2,2,3,421,421,4,1,0,2,1,2,0.0,2.053,1.546,0.76,2.347
3,2,2,3,422,422,3,0,0,1,4,2,0.0,2.166,8.674,0.874,2.293
3,2,2,3,423,423,4,0,0,4,2,3,1.0,1.804,4.377,0.817,1.355
3,2,2,3,424,424,4,0,0,3,3,2,0.5,1.857,5.494,1.401,6.055
3,2,2,3,425,425,4,0,0,2,1,2,0.0,2.151,2.639,0.436,2.078
3,2,2,3,426,426,4,0,0,2,1,1,0.0,2.063,8.272,0.289,1.058
3,2,2,3,427,427,1,0,0,1,4,1,1.0,2.075,4.931,0.467,3.537
3,2,2,3,428,428,3,0,0,3,3,1,1.0,2.173,9.193,1.412,3.68
3,2,2,4,429,429,3,0,0,2,1,1,0.0,2.069,9.568,2.095,1.911
3,2,2,4,430,430,1,0,0,4,2,1,0.0,2.05,4.509,0.612,1.39
3,2,2,4,431,431,3,0,0,3,3,3,1.0,1.891,0.9,0.388,1.41
3,2,2,4,432,432,2,0,0,1,4,2,0.5,1.842,6.412,1.816,1.654
3,2,2,4,433,433,1,0,0,1,4,2,1.0,1.91,3.513,0.389,1.99
3,2,2,4,434,434,1,1,0,1,4,3,1.0,2.156,6.483,0.807,1.567
3,2,2,4,435,435,3,1,0,3,3,2,1.0,2.088,8.711,1.299,2.234
3,2,2,4,436,436,3,1,0,3,3,2,1.0,2.066,3.525,3.768,0.873
3,2,2,4,437,437,2,0,0,2,1,4,1.0,1.902,1.265,0.349,0.665
3,2,2,4,438,438,1,1,0,3,3,2,0.0,1.842,5.845,0.627,4.454
3,2,2,4,439,439,2,0,0,2,1,2,1.0,1.843,3.005,0.426,1.241
3,2,2,4,440,440,2,0,0,2,1,3,1.0,1.952,2.087,0.618,0.665
3,2,2,4,441,441,4,0,0,4,2,1,1.0,2.087,3.664,0.69,2.322
3,2,2,4,442,442,2,0,0,2,1,4,1.0,2.153,1.238,1.223,0.665
3,2,2,4,443,443,1,0,0,1,4,1,1.0,2.11,6.376,0.341,2.164
3,2,2,4,444,444,4,0,0,4,2,2,1.0,2.104,1.863,0.684,2.02
3,2,2,4,445,445,3,0,0,3,3,2,1.0,2.049,5.919,0.449,2.195
3,2,2,4,446,446,3,1,0,2,1,1,0.0,1.971,4.94,0.521,1.75
3,2,2,4,447,447,2,1,0,2,1,2,1.0,1.872,8.278,0.575,2.32
3,2,2,4,448,448,4,1,0,3,3,1,0.5,2.008,11.319,0.431,2.544
3,2,2,4,449,449,2,1,0,2,1,4,1.0,2.181,1.777,0.523,0.729
3,2,2,4,450,450,2,0,0,2,1,4,1.0,1.939,2.683,0.483,0.938
3,2,2,4,451,451,4,0,0,4,2,1,1.0,1.913,3.518,1.315,3.595
3,2,2,4,452,452,1,0,0,1,4,2,1.0,2.075,5.035,0.847,2.208
3,2,2,4,453,453,3,0,0,2,1,1,0.0,2.025,8.358,0.395,1.369
3,2,2,4,454,454,3,0,0,4,2,1,0.5,1.813,2.658,0.75,3.907
3,2,2,5,455,455,1,0,0,2,1,2,0.5,1.884,13.637,1.429,3.445
3,2,2,5,456,456,2,0,0,2,1,3,1.0,2.019,3.556,1.18,1.03
3,2,2,5,457,457,4,1,0,3,3,3,0.5,1.983,2.728,1.156,2.508
3,2,2,5,458,458,3,1,0,4,2,1,0.5,2.048,5.503,1.228,0.932
3,2,2,5,459,459,4,0,0,4,2,3,1.0,2.139,2.1,0.304,0.547
3,2,2,5,460,460,3,0,0,3,3,3,1.0,2.01,1.869,0.846,0.987
3,2,2,5,461,461,2,1,0,2,1,1,1.0,2.097,7.079,1.106,1.804
3,2,2,5,462,462,2,0,0,4,2,2,0.0,2.19,6.946,0.755,2.181
3,2,2,5,463,463,1,1,0,3,3,1,0.0,1.901,3.666,3.955,6.312
3,2,2,5,464,464,1,0,0,1,4,3,1.0,1.807,1.119,0.372,0.54
3,2,2,5,465,465,1,0,0,4,2,1,0.0,2.095,12.056,0.43,0.892
3,2,2,5,466,466,1,0,0,4,2,1,0.0,2.037,7.89,1.376,4.493
3,2,2,5,467,467,4,0,0,4,2,2,1.0,2.189,0.817,0.7,1.295
3,2,2,5,468,468,4,0,0,3,3,2,0.5,2.12,4.391,1.264,1.772
3,2,2,5,469,469,2,0,0,2,1,5,1.0,1.961,0.934,0.686,0.764
3,2,2,5,470,470,4,0,0,4,2,1,1.0,2.02,3.907,0.411,2.647
3,2,2,5,471,471,1,0,0,2,1,3,0.5,2.144,4.624,1.242,2.971
3,2,2,5,472,472,2,0,0,2,1,4,1.0,2.103,2.744,0.737,0.748
3,2,2,5,473,473,3,1,0,1,4,1,0.0,2.18,8.235,0.478,1.428
3,2,2,5,474,474,4,1,0,4,2,2,1.0,2.074,12.038,0.744,2.716
3,2,2,5,475,475,3,1,0,2,1,3,0.0,2.036,6.395,0.705,6.334
3,2,2,5,476,476,1,1,0,4,2,1,0.0,1.98,7.785,0.326,1.238
3,2,2,5,477,477,4,0,0,4,2,5,1.0,1.973,3.226,0.282,0.647
3,2,2,5,478,478,3,0,0,2,1,1,0.0,2.103,7.656,2.152,6.915
3,2,2,6,479,479,4,0,0,2,1,2,0.0,1.898,8.144,0.903,1.07
3,2,2,6,480,480,4,0,0,3,3,2,0.5,2.133,5.538,2.93,0.528
3,2,2,6,481,481,1,1,0,1,4,2,1.0,1.802,3.173,0.553,0.917
3,2,2,6,482,482,2,1,0,2,1,3,1.0,1.956,1.308,0.736,0.444
3,2,2,6,483,483,2,0,0,2,1,1,1.0,1.878,9.785,0.75,0.904
3,2,2,6,484,484,1,0,0,1,4,2,1.0,1.989,1.417,2.072,0.435
3,2,2,6,485,485,2,0,0,2,1,4,1.0,2.037,1.386,0.358,0.512
3,2,2,6,486,486,4,0,0,4,2,3,1.0,1.815,5.264,0.351,0.546
3,2,2,6,487,487,3,0,0,3,3,2,1.0,1.905,2.966,0.361,1.244
3,2,2,6,488,488,4,0,0,4,2,1,1.0,2.031,8.24,0.41,0.98
3,2,2,6,489,489,2,1,0,2,1,2,1.0,1.949,1.529,2.068,0.46
3,2,2,6,490,490,3,0,0,3,3,2,1.0,2.166,5.353,0.343,0.517
3,2,2,6,491,491,2,0,0,2,1,3,1.0,2.057,1.31,1.624,0.436
3,2,2,6,492,492,2,0,0,2,1,3,1.0,1.846,2.032,0.373,0.406
3,2,2,6,493,493,3,0,0,3,3,2,1.0,1.988,5.027,2.444,0.523
3,2,2,6,494,494,1,1,0,2,1,2,0.5,2.119,1.967,2.866,1.837
3,2,2,6,495,495,3,0,0,3,3,2,1.0,1.802,2.757,0.393,0.549
3,2,2,6,496,496,4,0,0,4,2,2,1.0,2.055,1.472,0.746,0.404
3,2,2,6,497,497,1,0,0,1,4,3,1.0,2.057,1.662,0.963,0.436
3,2,2,6,498,498,3,1,0,3,3,2,1.0,2.143,3.64,0.517,0.538
3,2,2,6,499,499,1,0,0,2,1,1,0.5,1.91,4.737,0.334,0.731
3,2,2,6,500,500,4,0,0,4,2,1,1.0,1.801,7.598,0.283,0.452
3,2,2,6,501,501,1,0,0,2,1,1,0.5,1.963,2.259,0.644,0.515
3,2,2,6,502,502,3,1,0,3,3,2,1.0,2.007,3.247,0.793,0.519
3,2,2,6,503,503,3,0,0,4,2,2,0.5,2.078,5.186,0.655,0.653
3,2,2,6,504,504,4,0,0,4,2,4,1.0,1.955,3.355,0.282,0.541
3,2,2,6,505,505,2,0,0,2,1,4,1.0,1.848,1.463,1.157,0.459
3,2,2,6,506,506,2,0,0,2,1,4,1.0,1.889,4.774,0.368,0.381
3,2,2,6,507,507,3,1,0,3,3,2,1.0,2.135,4.497,0.275,0.524
3,2,2,6,508,508,2,0,0,2,1,4,1.0,1.926,2.043,1.898,0.396
3,2,2,6,509,509,3,0,0,3,3,2,1.0,2.168,11.031,0.989,0.499
3,2,2,7,510,510,4,0,0,4,2,2,1.0,2.124,5.538,0.457,1.102
3,2,2,7,511,511,4,0,0,4,2,3,1.0,1.847,1.864,0.893,0.426
3,2,2,7,512,512,2,0,0,2,1,4,1.0,1.976,2.671,0.557,0.412
3,2,2,7,513,513,2,0,0,2,1,5,1.0,1.982,1.61,0.513,0.339
3,2,2,7,514,514,3,1,0,3,3,2,1.0,1.89,6.109,0.34,0.482
3,2,2,7,515,515,1,0,0,2,1,2,0.5,2.088,6.623,0.285,1.161
3,2,2,7,516,516,3,0,0,3,3,3,1.0,2.137,4.71,0.343,0.415
3,2,2,7,517,517,1,0,0,1,4,4,1.0,1.935,1.824,1.908,0.361
3,2,2,7,518,518,3,0,0,3,3,4,1.0,1.874,5.356,0.413,0.329
3,2,2,7,519,519,2,1,0,2,1,2,1.0,2.099,7.78,0.301,0.442
3,2,2,7,520,520,1,0,0,1,4,2,1.0,1.959,5.487,0.461,0.572
3,2,2,7,521,521,4,0,0,4,2,4,1.0,1.825,1.462,0.907,0.322
3,2,2,7,522,522,3,1,0,3,3,1,1.0,2.108,9.227,0.636,0.578
3,2,2,7,523,523,1,0,0,1,4,5,1.0,2.098,2.42,1.984,0.379
3,2,2,7,524,524,1,0,0,1,4,3,1.0,2.131,8.228,0.653,0.391
3,2,2,7,525,525,4,0,0,4,2,2,1.0,2.106,4.357,0.33,0.338
3,2,2,7,526,526,3,0,0,3,3,4,1.0,1.966,3.081,1.076,0.362
3,2,2,7,527,527,1,0,0,1,4,4,1.0,1.956,5.146,1.478,0.33
3,2,2,7,528,528,4,0,0,4,2,2,1.0,2.132,6.227,0.549,0.378
3,2,2,7,529,529,2,0,0,2,1,4,1.0,2.085,0.898,1.085,0.377
3,2,2,7,530,530,1,1,0,1,4,6,1.0,1.97,5.085,0.729,0.35
3,2,2,7,531,531,2,0,0,2,1,6,1.0,1.956,5.514,0.294,0.312
3,2,2,7,532,532,4,0,0,4,2,6,1.0,2.061,2.594,0.379,0.38
3,2,2,7,533,533,3,1,0,4,2,2,0.5,2.179,4.588,0.234,1.338
3,2,2,7,534,534,2,1,0,2,1,6,1.0,2.146,4.244,2.105,0.377
3,2,2,7,535,535,3,0,0,3,3,6,1.0,1.851,7.236,0.374,0.345
3,2,2,7,536,536,1,1,0,3,3,2,0.0,1.807,5.631,1.698,0.981
3,2,2,7,537,537,2,1,0,2,1,2,1.0,1.998,4.064,0.211,0.475
3,2,2,7,538,538,2,0,0,2,1,6,1.0,1.829,0.577,0.556,0.298
3,2,2,7,539,539,2,0,0,2,1,6,1.0,2.064,0.342,0.692,0.319
3,2,2,7,540,540,1,0,0,2,1,1,0.5,1.899,11.421,0.089,0.51
3,2,2,8,541,541,1,1,0,4,2,2,0.0,2.083,6.967,0.441,0.579
3,2,2,8,542,542,4,0,0,4,2,6,1.0,1.975,2.408,0.318,0.35
3,2,2,8,543,543,2,1,0,2,1,3,1.0,2.162,4.798,0.54,0.389
3,2,2,8,544,544,2,0,0,2,1,4,1.0,2.173,2.682,2.849,0.382
3,2,2,8,545,545,1,0,0,1,4,6,1.0,2.188,2.747,0.332,0.303
3,2,2,8,546,546,1,0,0,1,4,6,1.0,2.049,3.47,0.229,0.378
3,2,2,8,547,547,4,0,0,4,2,6,1.0,1.971,0.835,0.297,0.291
3,2,2,8,548,548,4,0,0,4,2,5,1.0,2.092,1.051,0.826,0.383
3,2,2,8,549,549,3,0,0,3,3,6,1.0,2.113,0.902,0.302,0.244
3,2,2,8,550,550,3,0,0,3,3,3,1.0,2.069,3.058,0.706,0.335
3,2,2,8,551,551,1,0,0,1,4,4,1.0,1.971,2.86,0.601,0.458
3,2,2,8,552,552,3,1,0,3,3,6,1.0,2.065,1.094,0.274,0.163
3,2,2,8,553,553,3,1,0,2,1,1,0.0,1.822,5.281,0.874,0.443
3,2,2,8,554,554,2,0,0,2,1,6,1.0,2.11,1.457,0.141,0.27
3,2,2,8,555,555,4,1,0,3,3,3,0.5,1.9,8.171,0.643,0.371
3,2,2,8,556,556,1,0,0,1,4,3,1.0,1.881,3.07,0.226,0.451
3,2,2,8,557,557,4,0,0,4,2,6,1.0,2.148,0.332,0.062,0.164
3,2,2,8,558,558,3,1,0,4,2,1,0.5,2.15,5.849,0.12,0.45
3,2,2,8,559,559,4,1,0,3,3,3,0.5,1.937,10.038,0.861,0.408
3,2,2,8,560,560,2,0,0,2,1,6,1.0,1.945,0.622,0.404,0.29
3,2,2,8,561,561,4,0,0,4,2,6,1.0,2.116,1.859,0.361,0.252
3,2,2,8,562,562,4,1,0,4,2,5,1.0,1.905,1.293,0.33,0.251
3,2,2,8,563,563,3,1,0,3,3,5,1.0,1.948,0.947,0.316,0.306
3,2,2,8,564,564,3,1,0,3,3,3,1.0,2.035,2.292,0.108,0.253
3,2,2,8,565,565,3,0,0,3,3,6,1.0,2.11,0.473,0.2,0.085
3,2,2,8,566,566,4,0,0,4,2,2,1.0,2.17,2.901,0.528,0.279
3,2,2,8,567,567,1,0,0,1,4,6,1.0,1.811,5.955,0.342,0.174
3,2,2,8,568,568,1,0,0,1,4,6,1.0,1.921,1.463,0.283,0.316
3,2,2,8,569,569,4,1,0,4,2,6,1.0,1.832,0.319,0.081,0.11
3,2,2,8,570,570,2,0,0,2,1,3,1.0,1.868,6.075,0.301,0.292
3,2,2,8,571,571,3,0,0,3,3,6,1.0,1.806,0.305,0.01,0.218
3,2,2,8,572,572,2,1,0,2,1,6,1.0,2.181,0.627,0.273,0.147
3,2,2,8,573,573,1,0,0,1,4,6,1.0,1.971,2.204,0.173,0.169
3,2,2,8,574,574,4,0,0,4,2,6,1.0,2.131,1.845,0.219,0.095
3,2,2,8,575,575,1,1,0,1,4,6,1.0,1.925,0.674,1.212,0.237
3,2,2,8,576,576,4,1,0,4,2,6,1.0,1.856,0.439,0.196,0.164
3,2,2,8,577,577,4,0,0,4,2,6,1.0,1.997,1.091,0.165,0.15
3,2,2,8,578,578,3,0,0,3,3,6,1.0,2.153,1.437,0.145,0.229
3,2,2,8,579,579,4,0,0,4,2,6,1.0,1.873,1.103,0.381,0.292
3,2,2,8,580,580,3,1,0,3,3,6,1.0,2.07,1.641,0.203,0.029
3,2,2,8,581,581,3,0,0,1,4,2,0.0,1.998,5.588,0.235,0.541
3,2,2,9,582,582,4,0,0,4,2,2,1.0,1.979,4.669,0.514,0.369
3,2,2,9,583,583,2,1,0,2,1,6,1.0,2.162,1.781,0.16,0.209
3,2,2,9,584,584,3,0,0,3,3,6,1.0,1.847,2.096,0.404,0.253
3,2,2,9,585,585,3,0,0,3,3,6,1.0,2.115,1.499,0.184,0.25
3,2,2,9,586,586,2,0,0,2,1,6,1.0,1.875,0.412,0.041,0.319
3,2,2,9,587,587,3,0,0,3,3,6,1.0,1.869,2.513,0.06,0.177
3,2,2,9,588,588,3,0,0,3,3,6,1.0,2.092,0.321,0.267,0.265
3,2,2,9,589,589,2,1,0,2,1,3,1.0,1.877,1.409,0.242,0.315
3,2,2,9,590,590,3,0,0,3,3,2,1.0,1.872,2.791,1.105,0.297
3,2,2,9,591,591,1,0,0,1,4,6,1.0,1.892,2.355,0.267,0.201
3,2,2,9,592,592,3,0,0,3,3,3,1.0,2.181,2.146,0.222,0.282
3,2,2,9,593,593,3,0,0,3,3,3,1.0,1.95,4.49,0.077,0.25
3,2,2,9,594,594,3,1,0,3,3,6,1.0,1.818,0.636,0.11,0.056
3,2,2,9,595,595,2,1,0,2,1,2,1.0,1.923,2.245,0.742,0.354
3,2,2,9,596,596,4,0,0,4,2,6,1.0,1.985,1.094,0.258,0.124
3,2,2,9,597,597,1,0,0,1,4,6,1.0,2.134,2.488,0.206,0.121
3,2,2,9,598,598,1,1,0,2,1,2,0.5,1.851,4.171,0.297,0.462
3,2,2,9,599,599,4,1,0,4,2,6,1.0,1.85,0.558,0.224,0.159
3,2,2,9,600,600,4,0,0,4,2,6,1.0,1.925,0.658,0.193,0.136
3,2,2,9,601,601,4,0,0,4,2,6,1.0,2.136,1.311,0.158,0.106
3,2,2,9,602,602,2,0,0,2,1,6,1.0,2.154,1.413,0.153,0.098
3,2,2,9,603,603,1,0,0,1,4,6,1.0,2.131,1.643,0.278,0.358
3,2,2,9,604,604,2,0,0,2,1,6,1.0,2.034,4.595,0.158,0.257
3,2,2,9,605,605,4,0,0,4,2,6,1.0,2.001,0.734,0.023,0.232
3,2,2,9,606,606,4,0,0,4,2,6,1.0,1.92,6.856,0.211,0.169
3,2,2,9,607,607,4,0,0,4,2,6,1.0,2.16,1.127,0.831,0.417
3,2,2,9,608,608,3,0,0,3,3,6,1.0,1.997,1.233,0.377,0.209
3,2,2,9,609,609,1,1,0,1,4,6,1.0,2.119,1.912,0.218,0.271
3,2,2,9,610,610,2,0,0,2,1,6,1.0,1.962,1.94,0.156,0.218
3,2,2,9,611,611,1,0,0,1,4,6,1.0,2.009,0.79,0.157,0.146
3,2,2,9,612,612,4,0,0,4,2,6,1.0,1.831,2.073,0.119,0.17
3,2,2,9,613,613,3,0,0,3,3,6,1.0,1.916,2.427,0.19,0.105
3,2,2,9,614,614,3,0,0,3,3,6,1.0,2.107,1.018,0.167,0.138
3,2,2,9,615,615,4,0,0,2,1,1,0.0,1.874,3.245,2.392,0.537
3,2,2,9,616,616,4,0,0,4,2,6,1.0,2.054,3.697,0.117,0.147
3,2,2,9,617,617,3,0,0,3,3,6,1.0,2.035,3.883,0.196,0.186
3,2,2,9,618,618,4,1,0,4,2,2,1.0,1.95,2.257,0.224,0.332
3,2,2,9,619,619,2,1,0,2,1,6,1.0,2.168,0.607,0.176,0.07
3,2,2,9,620,620,1,0,0,1,4,3,1.0,2.096,2.262,0.426,0.304
3,2,2,9,621,621,1,1,0,2,1,5,0.5,1.812,0.531,0.184,0.218
3,2,2,9,622,622,4,0,0,4,2,4,1.0,1.989,1.977,0.77,0.308
3,2,2,9,623,623,2,1,0,2,1,5,1.0,2.063,4.751,0.834,0.315
3,2,2,9,624,624,1,0,0,1,4,6,1.0,2.094,1.536,0.609,0.223
3,2,2,9,625,625,4,0,0,4,2,6,1.0,1.894,0.528,0.162,0.12
3,2,2,9,626,626,2,0,0,2,1,6,1.0,1.864,0.471,0.124,0.131
3,2,2,10,627,627,3,1,0,2,1,6,0.0,1.911,1.064,0.355,0.299
3,2,2,10,628,628,2,0,0,2,1,6,1.0,1.826,2.668,0.877,0.323
3,2,2,10,629,629,1,1,0,4,2,1,0.0,2.107,8.052,0.349,0.484
3,2,2,10,630,630,1,0,0,1,4,6,1.0,1.852,2.739,0.126,0.266
3,2,2,10,631,631,1,0,0,1,4,6,1.0,2.185,0.847,0.302,0.235
