stiID,feature1_name,feature2_name,feature3_name,feature4_name,feature1,feature2,feature3,feature4,category,ambiguous_fam,ambiguous_spe
265,green,yellow,pink,blue,0.201645361040594,0.707803425683447,0.127790057240567,0.630165072302439,2,0,0
266,green,yellow,pink,blue,0.597206376262789,0.746535510325157,0.0194908356402319,0.195709388624474,3,0,0
267,green,yellow,pink,blue,0.163867748851807,0.753178135288601,0.185366544624902,0.735315903213584,2,0,0
268,green,yellow,pink,blue,0.48999632732194,0.575364152001063,0.0540291700066317,0.246146760609704,2,1,1
269,green,yellow,pink,blue,0.937252186358717,0.957070138694998,0.973640840561092,0.45237261200785,4,0,0
270,green,yellow,pink,blue,0.711975895051789,0.111208574896794,0.739474036046909,0.784358350450035,4,0,0
271,green,yellow,pink,blue,0.518915393191398,0.380688386692457,0.877264271428102,0.996900110127049,4,1,1
272,green,yellow,pink,blue,0.139793211766442,0.808963841324076,0.898071406441445,0.106549844270439,2,0,0
273,green,yellow,pink,blue,0.453527547282313,0.322994092004898,0.568143346094252,0.178542155304723,1,1,1
274,green,yellow,pink,blue,0.0834772515280833,0.422265588149802,0.264737985106628,0.835296287671953,1,0,0
275,green,yellow,pink,blue,0.524165742343259,0.969744974808775,0.984072147605474,0.0745858354624044,4,1,1
276,green,yellow,pink,blue,0.859396052883133,0.700411643481991,0.564696384667214,0.26822145363565,4,0,0
277,green,yellow,pink,blue,0.816038436702749,0.217536709534947,0.562531425116418,0.627818266514537,4,0,0
278,green,yellow,pink,blue,0.220801131322387,0.0179422571708765,0.267886565661426,0.709996816602226,1,0,0
279,green,yellow,pink,blue,0.181178845172321,0.641517653888793,0.872614904748912,0.870687151403816,2,0,0
280,green,yellow,pink,blue,0.982229438693216,0.405949316167491,0.775922376285592,0.798653403128326,4,0,0
281,green,yellow,pink,blue,0.517892204585081,0.309422826402719,0.573215788058347,0.138887826871441,4,1,1
282,green,yellow,pink,blue,0.304663613155338,0.937275907781499,0.0181839493457427,0.868073565286645,2,0,0
283,green,yellow,pink,blue,0.968096987156981,0.530225427586602,0.43710712020887,0.245469310272855,3,0,1
284,green,yellow,pink,blue,0.612846394819494,0.257595063932961,0.160120744297426,0.957040579732198,3,0,0
285,green,yellow,pink,blue,0.99399645796917,0.172813390956823,0.974062270230707,0.530182989020078,4,0,0
286,green,yellow,pink,blue,0.055858246749002,0.175819939623678,0.879463311023613,0.122982971199171,1,0,0
287,green,yellow,pink,blue,0.953693598704642,0.520313340547567,0.532686657569991,0.665274029960321,4,0,1
288,green,yellow,pink,blue,0.522439544967073,0.077889449721405,0.660171680268054,0.460480157531513,4,1,1
289,green,yellow,pink,blue,0.53200957909902,0.17800652937615,0.192952847738099,0.978588758008653,3,1,1
290,green,yellow,pink,blue,0.791940245985545,0.121722853499025,0.486997966223883,0.605146416928901,3,0,1
291,green,yellow,pink,blue,0.409830529720624,0.128112572009703,0.112981707028135,0.0620796662265811,1,0,0
292,green,yellow,pink,blue,0.602579199503499,0.361622510106499,0.890013785686402,0.322148141737872,4,0,0
293,green,yellow,pink,blue,0.0243752168763649,0.171669623959966,0.715600658775071,0.13792683551647,1,0,0
294,green,yellow,pink,blue,0.137131181319716,0.678791271407235,0.855909803224364,0.114388231002688,2,0,0
295,green,yellow,pink,blue,0.87203691033782,0.49449396626617,0.724009216867434,0.186528118080333,4,0,1
296,green,yellow,pink,blue,0.555835925866875,0.199936586926685,0.301315535894785,0.355890772136729,3,0,0
297,green,yellow,pink,blue,0.649480962032117,0.450916993399997,0.506941376322091,0.394533031098734,4,0,1
298,green,yellow,pink,blue,0.212940715581846,0.32680541598419,0.409441833403331,0.985864162444061,1,0,0
299,green,yellow,pink,blue,0.104949555717357,0.91142694827308,0.396417133250436,0.516158148163548,2,0,0
300,green,yellow,pink,blue,0.396969388804023,0.928711118054062,0.832033301004333,0.0925807982452457,2,0,0
301,green,yellow,pink,blue,0.204812645809793,0.796949295127816,0.171764952764493,0.702670272412075,2,0,0
302,green,yellow,pink,blue,0.677609065031229,0.697288409652973,0.142810353043441,0.223292337700996,3,0,0
303,green,yellow,pink,blue,0.278665898637412,0.606627093889325,0.908154242109982,0.984876389781565,2,0,0
304,green,yellow,pink,blue,0.105051457348945,0.907487024190478,0.183797797488034,0.2341327934559,2,0,0
305,green,yellow,pink,blue,0.397403017133024,0.207809936026575,0.217562381432276,0.353759778411455,1,0,0
306,green,yellow,pink,blue,0.505480880883074,0.452557063257196,0.0373145213872798,0.461174209041087,3,1,1
307,green,yellow,pink,blue,0.674317699636419,0.0649147219249076,0.687290749838984,0.58461050571111,4,0,0
308,green,yellow,pink,blue,0.438165548758073,0.0316365094323666,0.388173264787662,0.374269451904599,1,0,0
309,green,yellow,pink,blue,0.58273081996019,0.383462288294459,0.0346546858834689,0.782332679105034,3,0,0
310,green,yellow,pink,blue,0.692611370217668,0.654848773368892,0.493570452207469,0.552807791023566,3,0,1
311,green,yellow,pink,blue,0.863856993532969,0.240518171132291,0.628623152783171,0.212724071253425,4,0,0
312,green,yellow,pink,blue,0.994398921480704,0.94805712257769,0.559672377891882,0.233468855865121,4,0,0
313,green,yellow,pink,blue,0.0598220034768873,0.51064384119238,0.998859850115635,0.297107562794612,2,0,1
314,green,yellow,pink,blue,0.210506675771153,0.474290612070286,0.0836221013042295,0.520430264939325,1,0,1
315,green,yellow,pink,blue,0.0794983732635515,0.817830614664832,0.856285414022362,0.173393506814907,2,0,0
316,green,yellow,pink,blue,0.861963450158863,0.379124066566048,0.323569402926453,0.111116114660966,3,0,0
317,green,yellow,pink,blue,0.369984396701574,0.280678037561776,0.559871259442648,0.379710153028065,1,0,0
318,green,yellow,pink,blue,0.450234600783806,0.263091568927821,0.696414151697026,0.982964826245296,1,1,1
319,green,yellow,pink,blue,0.0239879120676931,0.214623915665756,0.332972435624364,0.42831382232402,1,0,0
320,green,yellow,pink,blue,0.522135492465378,0.74487870303086,0.56079567527722,0.466489157676512,4,1,1
321,green,yellow,pink,blue,0.244990276576679,0.0210469416004903,0.641864208621234,0.567568848809516,1,0,0
322,green,yellow,pink,blue,0.49814361182275,0.332089063873305,0.525739748387176,0.865546177200312,1,1,1
323,green,yellow,pink,blue,0.806404191242988,0.212282738982561,0.945782060293066,0.44085948651768,4,0,0
324,green,yellow,pink,blue,0.382194199031817,0.987762835606897,0.793377377807962,0.711574555144609,2,0,0
325,green,yellow,pink,blue,0.750692512612129,0.351501409634781,0.197603506890048,0.321727366695137,3,0,0
326,green,yellow,pink,blue,0.153825506790593,0.363740890681254,0.430837707431059,0.753148626137298,1,0,0
327,green,yellow,pink,blue,0.580590554597048,0.924483849571646,0.232124059127779,0.264258857269894,3,0,0
328,green,yellow,pink,blue,0.656118637749967,0.507187302728708,0.313661783578986,0.375879290650089,3,0,1
329,green,yellow,pink,blue,0.410874367428192,0.2026739139292,0.259282464443872,0.33980345451598,1,0,0
330,green,yellow,pink,blue,0.968264735876811,0.427171350477019,0.346332404397784,0.937109395936984,3,0,0
331,green,yellow,pink,blue,0.264226593755769,0.85992512937835,0.391026547668313,0.958155404581884,2,0,0
332,green,yellow,pink,blue,0.0618602933004466,0.121920060266199,0.982124180913023,0.922270106705847,1,0,0
333,green,yellow,pink,blue,0.589751262180511,0.571449582138835,0.773464347896572,0.433237773961995,4,0,0
334,green,yellow,pink,blue,0.526442200910436,0.557662531213016,0.602334321965413,0.362475093609173,4,1,1
335,green,yellow,pink,blue,0.33459132225201,0.705261183908486,0.975478772057847,0.294477127432225,2,0,0
336,green,yellow,pink,blue,0.404552397004279,0.902985742496693,0.0592976136681609,0.453700253110009,2,0,0
337,green,yellow,pink,blue,0.41939040774408,0.305061995086207,0.536390911702999,0.378617518878007,1,0,1
338,green,yellow,pink,blue,0.150091924424208,0.639352198576434,0.2490552644676,0.655653138570276,2,0,0
339,green,yellow,pink,blue,0.213560444426032,0.147386336295422,0.985416102604402,0.88140843064256,1,0,0
340,green,yellow,pink,blue,0.599831782471295,0.527267365971394,0.530752350725892,0.253282358844224,4,0,1
341,green,yellow,pink,blue,0.167396447108178,0.377450857695417,0.107060320933297,0.287884368493111,1,0,0
342,green,yellow,pink,blue,0.831265249106887,0.807301017552221,0.339049564945449,0.461218992884447,3,0,0
343,green,yellow,pink,blue,0.484797195117388,0.711826519833647,0.459768659524477,0.132709141700722,2,1,1
344,green,yellow,pink,blue,0.972311549984128,0.957133327981723,0.681865796557217,0.503336082263113,4,0,0
345,green,yellow,pink,blue,0.527614917402107,0.383708611628391,0.604038733975264,0.343678496639944,4,1,1
346,green,yellow,pink,blue,0.691383756452847,0.499196601431426,0.913389718272804,0.338545839078229,4,0,1
347,green,yellow,pink,blue,0.616515527509093,0.511519690330341,0.433643341589147,0.318548598908397,3,0,1
348,green,yellow,pink,blue,0.348355354196457,0.65523774563649,0.741368168736604,0.139628048241676,2,0,0
349,green,yellow,pink,blue,0.00210524707811993,0.625980872441888,0.811071139445986,0.284411719904317,2,0,0
350,green,yellow,pink,blue,0.944869601370937,0.527075874888876,0.602790710901648,0.621092664367795,4,0,1
351,green,yellow,pink,blue,0.734326855034284,0.942933723380031,0.754764533208349,0.0751786867940043,4,0,0
352,green,yellow,pink,blue,0.838793501157927,0.185948223516849,0.786954912904937,0.881789767106605,4,0,0
353,green,yellow,pink,blue,0.00686473473767157,0.793111122755843,0.0576126634998304,0.474158527459403,2,0,0
354,green,yellow,pink,blue,0.655164320476032,0.72584519410827,0.284642277562082,0.436001862968899,3,0,0
355,green,yellow,pink,blue,0.162296466750959,0.831562747194735,0.391907813504003,0.153859666507179,2,0,0
356,green,yellow,pink,blue,0.73550967586715,0.867778603691501,0.0763639943273307,0.546979515031536,3,0,0
357,green,yellow,pink,blue,0.962591574191214,0.807308039787524,0.352340180362178,0.766891235419521,3,0,0
358,green,yellow,pink,blue,0.591061961012421,0.280758905601116,0.305545225596542,0.945547947204061,3,0,0
359,green,yellow,pink,blue,0.150886253398693,0.223607885835246,0.928060901323816,0.126773808964834,1,0,0
360,green,yellow,pink,blue,0.932281412719384,0.563811573839865,0.930483874618245,0.0399087741128602,4,0,0
361,green,yellow,pink,blue,0.869624760677499,0.903812985489565,0.573745691343131,0.913217514384569,4,0,0
362,green,yellow,pink,blue,0.556920919857851,0.131724547527467,0.997271560062106,0.743476032644466,4,0,0
363,green,yellow,pink,blue,0.635523691565876,0.657568425072093,0.536620178835038,0.563182990373554,4,0,1
364,green,yellow,pink,blue,0.0606271051474266,0.608404180891906,0.282751322779923,0.589286705218109,2,0,0
365,green,yellow,pink,blue,0.531959177726679,0.395639143260022,0.149682375728095,0.550750142920746,3,1,1
366,green,yellow,pink,blue,0.406082134551361,0.438174410915816,0.571409803852311,0.671775274147273,1,0,0
367,green,yellow,pink,blue,0.508858023032473,0.00613405238387271,0.77356331533346,0.0241696603192335,4,1,1
368,green,yellow,pink,blue,0.454792573202966,0.392253582884655,0.808785207040203,0.635608911950705,1,1,1
369,green,yellow,pink,blue,0.74673698979035,0.850201681770156,0.321603991400569,0.26888947774676,3,0,0
370,green,yellow,pink,blue,0.341097798059023,0.659062163110231,0.849819570624913,0.141006452215488,2,0,0
371,green,yellow,pink,blue,0.731008824472758,0.914702442232769,0.242227069079655,0.756883780046715,3,0,0
372,green,yellow,pink,blue,0.264213672575856,0.861283360946228,0.817845544606333,0.0790428101057153,2,0,0
373,green,yellow,pink,blue,0.431787255619807,0.00692281215593843,0.0650776230260674,0.545173377180639,1,0,0
374,green,yellow,pink,blue,0.47916785925112,0.391600613002251,0.979038911057882,0.474944165410592,1,1,1
375,green,yellow,pink,blue,0.682185988350631,0.0694451372800949,0.398666155321389,0.874909969063694,3,0,0
376,green,yellow,pink,blue,0.409735520948331,0.529720972242312,0.0741517181479469,0.892365220721333,2,0,1
377,green,yellow,pink,blue,0.459176188834167,0.88720837813337,0.679040337189043,0.179799333569329,2,1,1
378,green,yellow,pink,blue,0.100591985584348,0.525257826993287,0.486799643806307,0.707571178274019,2,0,1
379,green,yellow,pink,blue,0.634295481710084,0.697631818019963,0.150748426772912,0.151153967484437,3,0,0
380,green,yellow,pink,blue,0.411034482182096,0.272972441183084,0.930128755600474,0.617219962335723,1,0,0
381,green,yellow,pink,blue,0.757830474971337,0.101513573488651,0.346511307038328,0.813089173009493,3,0,0
382,green,yellow,pink,blue,0.407201210265914,0.781611065178482,0.728002972886024,0.600970267413109,2,0,0
383,green,yellow,pink,blue,0.106643854170893,0.802142252314569,0.908397157720571,0.775470143147319,2,0,0
384,green,yellow,pink,blue,0.679110808636565,0.420200620943822,0.740381685575761,0.0835552109374837,4,0,0
385,green,yellow,pink,blue,0.421295142571716,0.96777733790952,0.493548438549382,0.838833139801084,2,0,1
386,green,yellow,pink,blue,0.515995123505331,0.0258317614079182,0.387557509051981,0.20502801050223,3,1,1
387,green,yellow,pink,blue,0.760534246208803,0.638271263630573,0.794146616845809,0.675899309745298,4,0,0
388,green,yellow,pink,blue,0.60501800882001,0.713723018979063,0.862149418529178,0.0510865848017459,4,0,0
389,green,yellow,pink,blue,0.476040625440476,0.349157757494197,0.432500942501561,0.518381122728838,1,1,1
390,green,yellow,pink,blue,0.139132563974991,0.693960426049957,0.0539098248976123,0.753713832355498,2,0,0
391,green,yellow,pink,blue,0.69795040946618,0.173025674075359,0.277514793177108,0.245126422401598,3,0,0
392,green,yellow,pink,blue,0.190103329065916,0.403367542628305,0.295803214784657,0.385541920353161,1,0,0
393,green,yellow,pink,blue,0.269778492631532,0.0764427395804748,0.0300446019162388,0.130069069332396,1,0,0
394,green,yellow,pink,blue,0.412174037344406,0.14359657561265,0.761912720053154,0.787810033359272,1,0,0
395,green,yellow,pink,blue,0.988152107626806,0.422286816842701,0.220015043657104,0.492348937500791,3,0,0
396,green,yellow,pink,blue,0.789671809730382,0.243253351532912,0.95493098113909,0.686071454614813,4,0,0
397,green,yellow,pink,blue,0.884468467493587,0.86488443596992,0.0171367569422718,0.589922587370625,3,0,0
398,green,yellow,pink,blue,0.313784688491504,0.867667643924013,0.535024945043851,0.678757466434619,2,0,1
399,green,yellow,pink,blue,0.132131110213115,0.422460389639208,0.749922318881568,0.327419933537255,1,0,0
400,green,yellow,pink,blue,0.406154340396795,0.1677541618896,0.0293021336179295,0.988920667390779,1,0,0
401,green,yellow,pink,blue,0.982174391317942,0.0948815513942516,0.127589027774771,0.970085802675206,3,0,0
402,green,yellow,pink,blue,0.769987599473111,0.546124113477683,0.532840345530353,0.256407644514451,4,0,1
403,green,yellow,pink,blue,0.382918534338002,0.835581265309596,0.890687915748741,0.337359335896716,2,0,0
404,green,yellow,pink,blue,0.106065771113383,0.100836521429345,0.535031038522022,0.912236621037114,1,0,1
405,green,yellow,pink,blue,0.757966214474053,0.789207042495583,0.33659814132213,0.882073603407175,3,0,0
406,green,yellow,pink,blue,0.3942004136256,0.491995259014294,0.49799150905153,0.659536240794797,1,0,1
407,green,yellow,pink,blue,0.330210624127864,0.0331255081334889,0.910951732804026,0.48893393432747,1,0,0
408,green,yellow,pink,blue,0.817740055438373,0.319436450575699,0.686014546533167,0.195241105129243,4,0,0
409,green,yellow,pink,blue,0.846344652446865,0.282079058339184,0.685547649201882,0.566118823362145,4,0,0
410,green,yellow,pink,blue,0.786059133966889,0.296894553953201,0.896446569919579,0.790026567403124,4,0,0
411,green,yellow,pink,blue,0.848843271937883,0.952250896720814,0.212027781234342,0.202804101486756,3,0,0
412,green,yellow,pink,blue,0.756535646669192,0.453197769575685,0.0733028997051743,0.258674427401305,3,0,1
413,green,yellow,pink,blue,0.159193932132925,0.669842284530156,0.203712173454299,0.621537182599393,2,0,0
414,green,yellow,pink,blue,0.274385301648071,0.613346206443374,0.709909562314099,0.74558212266044,2,0,0
415,green,yellow,pink,blue,0.210106897139903,0.128759145019643,0.168071072603824,0.205797017477748,1,0,0
416,green,yellow,pink,blue,0.421686018064432,0.855076175610334,0.275753522530812,0.468688729311341,2,0,0
417,green,yellow,pink,blue,0.369622588139957,0.047791171777639,0.128292707946621,0.684992268064851,1,0,0
418,green,yellow,pink,blue,0.205370094039141,0.642666630736399,0.467532050477993,0.795409672586047,2,0,1
419,green,yellow,pink,blue,0.906805813551461,0.258164614337635,0.519399010860156,0.514479753067487,4,0,1
420,green,yellow,pink,blue,0.499629581404795,0.981245073262561,0.699702672681515,0.561756370740894,2,1,1
421,green,yellow,pink,blue,0.530423133902501,0.606750493362847,0.654038152052057,0.467110470464254,4,1,1
422,green,yellow,pink,blue,0.657105891485468,0.0272525655881626,0.348763455419429,0.296495754633693,3,0,0
423,green,yellow,pink,blue,0.751121681919284,0.253664819638386,0.929795971715548,0.170255466217755,4,0,0
424,green,yellow,pink,blue,0.884270053246574,0.873798425727118,0.629789922934716,0.126661470279398,4,0,0
425,green,yellow,pink,blue,0.704181822285142,0.838596736097958,0.983248936128703,0.492465796666671,4,0,0
426,green,yellow,pink,blue,0.785097491735169,0.823083015542178,0.783412386751778,0.771435830575348,4,0,0
427,green,yellow,pink,blue,0.156922611852701,0.394897742300844,0.26876147411342,0.755946530215405,1,0,0
428,green,yellow,pink,blue,0.862155377175928,0.817738693178272,0.226930037580387,0.862127195189027,3,0,0
429,green,yellow,pink,blue,0.747286569790846,0.948791398617271,0.0464892120276185,0.279870246534466,3,0,0
430,green,yellow,pink,blue,0.125890841035004,0.320412937576682,0.883481040313433,0.429355444586528,1,0,0
431,green,yellow,pink,blue,0.877908029711808,0.93868028140327,0.335863027357191,0.293572231116354,3,0,0
432,green,yellow,pink,blue,0.158153540408388,0.682996452770894,0.0408008056706853,0.203619209642294,2,0,0
433,green,yellow,pink,blue,0.0539545627959125,0.162007546339981,0.236878297348164,0.290936904884848,1,0,0
434,green,yellow,pink,blue,0.366337204454258,0.262487422527868,0.543419101931347,0.0737661905858863,1,0,1
435,green,yellow,pink,blue,0.694995441818079,0.250711529390661,0.460673834773713,0.519743938681535,3,0,1
436,green,yellow,pink,blue,0.579109202037838,0.473255304282855,0.296950112933194,0.308969693575209,3,0,1
437,green,yellow,pink,blue,0.376913648541258,0.721122411794234,0.0123813096360953,0.289209204256594,2,0,0
438,green,yellow,pink,blue,0.0166893849801177,0.489605711103442,0.70265433187699,0.804198309605296,1,0,1
439,green,yellow,pink,blue,0.414666776205778,0.966758845260002,0.555693668786296,0.876164482671443,2,0,0
440,green,yellow,pink,blue,0.276175058373323,0.896347363793945,0.852132194476606,0.828796241197693,2,0,0
441,green,yellow,pink,blue,0.991474012652274,0.800114095388427,0.969040967118374,0.253061720955634,4,0,0
442,green,yellow,pink,blue,0.305312666709053,0.860150606117898,0.0620524898515405,0.122656293142596,2,0,0
443,green,yellow,pink,blue,0.140888013021881,0.329406583503754,0.32416946791655,0.329003688946009,1,0,0
444,green,yellow,pink,blue,0.570357658605276,0.112985467290984,0.556219328889876,0.00123038636888106,4,0,0
445,green,yellow,pink,blue,0.846291273127056,0.858320827692228,0.144965393192268,0.133954873395771,3,0,0
446,green,yellow,pink,blue,0.532689786672965,0.50283373379742,0.178177616169629,0.577960037392289,3,1,1
447,green,yellow,pink,blue,0.190147385440266,0.527647106870934,0.626014126008613,0.605147896006363,2,0,1
448,green,yellow,pink,blue,0.789838910901575,0.477729422727993,0.601440278300316,0.909306362341781,4,0,1
449,green,yellow,pink,blue,0.451563210174081,0.886292059077488,0.168710520165785,0.0439151408258865,2,1,1
450,green,yellow,pink,blue,0.0285029257118943,0.640149938537459,0.16042119632985,0.829921730454615,2,0,0
451,green,yellow,pink,blue,0.911574264096648,0.60491659496096,0.677169045369368,0.925395991073776,4,0,0
452,green,yellow,pink,blue,0.318396932526054,0.400780482883382,0.327870259688068,0.669081879390472,1,0,0
453,green,yellow,pink,blue,0.709870707879246,0.897535384306567,0.399848578113177,0.614113484180126,3,0,0
454,green,yellow,pink,blue,0.731636861722023,0.213595200573668,0.405864405740608,0.000822998457186808,3,0,0
455,green,yellow,pink,blue,0.174113707493193,0.431262554491598,0.576061421515432,0.122755241092376,1,0,0
456,green,yellow,pink,blue,0.254965136382224,0.917061649354205,0.859403085676497,0.120985831906613,2,0,0
457,green,yellow,pink,blue,0.679775434803906,0.50124495603362,0.505292970079387,0.733773842232582,4,0,1
458,green,yellow,pink,blue,0.925772672405487,0.90046139545717,0.48752443353117,0.133665403480274,3,0,1
459,green,yellow,pink,blue,0.987471453671667,0.610744659995892,0.935162239623866,0.141141998948152,4,0,0
460,green,yellow,pink,blue,0.879099529212839,0.300411086425138,0.352294102090959,0.90831611888199,3,0,0
461,green,yellow,pink,blue,0.267546031429459,0.511108619080893,0.10476216348459,0.41265466337164,2,0,1
462,green,yellow,pink,blue,0.095431282808783,0.695588388632308,0.788205582083349,0.884490508176682,2,0,0
463,green,yellow,pink,blue,0.469556227356592,0.399059132447146,0.930109484531763,0.901681142719091,1,1,1
464,green,yellow,pink,blue,0.081995747155838,0.00818065282698638,0.195873713007264,0.653923313961416,1,0,0
465,green,yellow,pink,blue,0.196003476662815,0.286995599975772,0.813812471593974,0.446630459513974,1,0,0
466,green,yellow,pink,blue,0.308588022720117,0.32771813447879,0.838974467709558,0.843505817551147,1,0,0
467,green,yellow,pink,blue,0.76205608103741,0.210830756418676,0.615549395308692,0.0425993180297741,4,0,0
468,green,yellow,pink,blue,0.871390959127644,0.634228240256888,0.983249363226946,0.984471206570822,4,0,0
469,green,yellow,pink,blue,0.251684495598385,0.749287472940089,0.173758497469617,0.481027944239716,2,0,0
470,green,yellow,pink,blue,0.577514075407401,0.294050330633503,0.86710064868302,0.549138499685594,4,0,0
471,green,yellow,pink,blue,0.299787815737208,0.308279333322894,0.775424218715608,0.117309272407857,1,0,0
472,green,yellow,pink,blue,0.0295553389781356,0.946454097231291,0.6208303157713,0.344668898730032,2,0,0
473,green,yellow,pink,blue,0.523602101937916,0.0989623977253318,0.182089911372255,0.569113299604495,3,1,1
474,green,yellow,pink,blue,0.531429279745828,0.45618863612177,0.847989352936699,0.173466892883598,4,1,1
475,green,yellow,pink,blue,0.641108601054577,0.722870589944396,0.45321998844432,0.129693248018022,3,0,1
476,green,yellow,pink,blue,0.395229532844907,0.48864816312999,0.889198351800877,0.421762466574601,1,0,1
477,green,yellow,pink,blue,0.866246607657334,0.043697259316737,0.821093126684586,0.124399242392548,4,0,0
478,green,yellow,pink,blue,0.670018925026728,0.405620447298292,0.290209713833155,0.992795472784281,3,0,0
479,green,yellow,pink,blue,0.647743722722692,0.857202928902341,0.775499829812112,0.334134141647691,4,0,0
480,green,yellow,pink,blue,0.614654825989786,0.668223343411632,0.614119893279503,0.702112885863644,4,0,0
481,green,yellow,pink,blue,0.0817462503204189,0.157211703168918,0.517775998356642,0.708236479378878,1,0,1
482,green,yellow,pink,blue,0.256322646085422,0.79936117194987,0.464082200043763,0.919227772159827,2,0,1
483,green,yellow,pink,blue,0.443029705153653,0.693720518325468,0.29787918448489,0.0259593249693197,2,0,0
484,green,yellow,pink,blue,0.211381538348855,0.000123331213329247,0.407012544921123,0.0347302960652011,1,0,0
485,green,yellow,pink,blue,0.379168771669867,0.942432434929832,0.763610750153106,0.137504228313458,2,0,0
486,green,yellow,pink,blue,0.692370595825096,0.380872169681612,0.776023728578408,0.415888440730015,4,0,0
487,green,yellow,pink,blue,0.836536742357533,0.356106111058795,0.443285530638524,0.0274178624315702,3,0,0
488,green,yellow,pink,blue,0.634908279309593,0.827221900501407,0.928829776236609,0.0438295166811212,4,0,0
489,green,yellow,pink,blue,0.341609067508816,0.852629468910296,0.479738077245353,0.341171227984847,2,0,1
490,green,yellow,pink,blue,0.597627155408404,0.940227385315041,0.443991962214213,0.333406888208104,3,0,0
491,green,yellow,pink,blue,0.163784408298165,0.905081106401129,0.797983758,0.202536501712199,2,0,0
492,green,yellow,pink,blue,0.227688206362919,0.983635392847221,0.607293765439451,0.583605565960226,2,0,0
493,green,yellow,pink,blue,0.875766532728431,0.648318481651991,0.107015724249713,0.933144327129234,3,0,0
494,green,yellow,pink,blue,0.198212179126981,0.471066888714159,0.0537771876047651,0.0354313854677126,1,0,1
495,green,yellow,pink,blue,0.566698986338303,0.390037517511527,0.336965147957503,0.959653440729867,3,0,0
496,green,yellow,pink,blue,0.61230420766741,0.204493006047673,0.857214471819862,0.246856448603121,4,0,0
497,green,yellow,pink,blue,0.18092232661803,0.128698383708673,0.00912402635038007,0.680331807765232,1,0,0
498,green,yellow,pink,blue,0.530396044330213,0.705843684610854,0.205068853774367,0.630508949302709,3,1,1
499,green,yellow,pink,blue,0.385176596013401,0.365221153062956,0.437688331634092,0.549007494837078,1,0,0
500,green,yellow,pink,blue,0.560926044865969,0.689870872248485,0.945287571956898,0.279819132716264,4,0,0
501,green,yellow,pink,blue,0.40138972930333,0.373938206489267,0.198507763015884,0.133839239624054,1,0,0
502,green,yellow,pink,blue,0.581566584171426,0.680970321062032,0.472433247119955,0.292493511757168,3,0,1
503,green,yellow,pink,blue,0.942500562827843,0.309834077955467,0.32384759820019,0.0236172500205015,3,0,0
504,green,yellow,pink,blue,0.727010617345453,0.272366797825688,0.897735911110175,0.467250692099731,4,0,0
505,green,yellow,pink,blue,0.312612794585922,0.934745609993913,0.185494496409343,0.406368506897586,2,0,0
506,green,yellow,pink,blue,0.368582678839965,0.817502073775379,0.956731481592488,0.733847113195883,2,0,0
507,green,yellow,pink,blue,0.535431086395739,0.482125781907642,0.318173179912743,0.598900005280356,3,1,1
508,green,yellow,pink,blue,0.273638170413568,0.600946551003668,0.622654871875967,0.10139372304953,2,0,0
509,green,yellow,pink,blue,0.802897873633366,0.702430067907611,0.386595003772461,0.619708001632495,3,0,0
510,green,yellow,pink,blue,0.906901170224436,0.639909295220572,0.996608314748537,0.488298113029501,4,0,0
511,green,yellow,pink,blue,0.560627395070825,0.0731539631328789,0.908548071657888,0.417672211962136,4,0,0
512,green,yellow,pink,blue,0.000153687961064186,0.98203551044371,0.232694608557189,0.383615831828798,2,0,0
513,green,yellow,pink,blue,0.138132051399987,0.992396705116809,0.342421865135705,0.185917653691275,2,0,0
514,green,yellow,pink,blue,0.509314612172976,0.633338057864616,0.357590618638219,0.717659144946339,3,1,1
515,green,yellow,pink,blue,0.0266943998952797,0.323348724990978,0.000641873190680653,0.0318004011120472,1,0,0
516,green,yellow,pink,blue,0.764849214804404,0.0408639239229533,0.258653610820394,0.416819369137012,3,0,0
517,green,yellow,pink,blue,0.190782070627942,0.0578353237215569,0.089431692816156,0.214994730645043,1,0,0
518,green,yellow,pink,blue,0.83298904279594,0.683945400509372,0.185313867052742,0.796108896459352,3,0,0
519,green,yellow,pink,blue,0.456293183793358,0.503874191481086,0.223868116677574,0.715573770878281,2,1,1
520,green,yellow,pink,blue,0.0335208186845407,0.396811083447981,0.777450587891523,0.679075861093868,1,0,0
521,green,yellow,pink,blue,0.679122432365717,0.224246432289428,0.987762194233377,0.994350909914758,4,0,0
522,green,yellow,pink,blue,0.539280005592202,0.472230336876237,0.412455730447275,0.0424609232632197,3,1,1
523,green,yellow,pink,blue,0.00631392051292196,0.180538133113913,0.298669345132901,0.741116554068621,1,0,0
524,green,yellow,pink,blue,0.398641058446291,0.311305913445502,0.64600209487111,0.685106569262692,1,0,0
525,green,yellow,pink,blue,0.98306740445387,0.690842876227518,0.609831467099319,0.396088060389822,4,0,0
526,green,yellow,pink,blue,0.889083478009862,0.887491860146646,0.413184994627788,0.608645097226427,3,0,0
527,green,yellow,pink,blue,0.210923569890265,0.238618782788793,0.810837719139138,0.880915890230435,1,0,0
528,green,yellow,pink,blue,0.655575545744073,0.326744664545682,0.640218180492874,0.503592540434843,4,0,0
529,green,yellow,pink,blue,0.37643078378226,0.924769391409315,0.362375075379558,0.318359415182879,2,0,0
530,green,yellow,pink,blue,0.353868325025834,0.181776066563784,0.527564868988719,0.958757774350731,1,0,1
